,date,variable,value,value01
2137,2002-02-01,uempmed,8.3,0.20283018867924502
2138,2002-03-01,uempmed,8.4,0.20754716981132101
2139,2002-04-01,uempmed,8.9,0.231132075471698
2140,2002-05-01,uempmed,9.5,0.259433962264151
2141,2002-06-01,uempmed,11.0,0.330188679245283
2142,2002-07-01,uempmed,8.9,0.231132075471698
2143,2002-08-01,uempmed,9.0,0.23584905660377398
2144,2002-09-01,uempmed,9.5,0.259433962264151
2145,2002-10-01,uempmed,9.6,0.264150943396226
2146,2002-11-01,uempmed,9.3,0.25
2147,2002-12-01,uempmed,9.6,0.264150943396226
2148,2003-01-01,uempmed,9.6,0.264150943396226
2149,2003-02-01,uempmed,9.5,0.259433962264151
2150,2003-03-01,uempmed,9.7,0.268867924528302
2151,2003-04-01,uempmed,10.2,0.29245283018867896
2152,2003-05-01,uempmed,9.9,0.278301886792453
2153,2003-06-01,uempmed,11.5,0.35377358490566
2154,2003-07-01,uempmed,10.3,0.297169811320755
2155,2003-08-01,uempmed,10.1,0.28773584905660404
2156,2003-09-01,uempmed,10.2,0.29245283018867896
2157,2003-10-01,uempmed,10.4,0.30188679245283
2158,2003-11-01,uempmed,10.3,0.297169811320755
2159,2003-12-01,uempmed,10.4,0.30188679245283
2160,2004-01-01,uempmed,10.6,0.311320754716981
2161,2004-02-01,uempmed,10.2,0.29245283018867896
2162,2004-03-01,uempmed,10.2,0.29245283018867896
2163,2004-04-01,uempmed,9.5,0.259433962264151
2164,2004-05-01,uempmed,9.9,0.278301886792453
2165,2004-06-01,uempmed,11.0,0.330188679245283
2166,2004-07-01,uempmed,8.9,0.231132075471698
2167,2004-08-01,uempmed,9.2,0.245283018867925
2168,2004-09-01,uempmed,9.6,0.264150943396226
2169,2004-10-01,uempmed,9.5,0.259433962264151
2170,2004-11-01,uempmed,9.7,0.268867924528302
2171,2004-12-01,uempmed,9.5,0.259433962264151
2172,2005-01-01,uempmed,9.4,0.254716981132075
2173,2005-02-01,uempmed,9.2,0.245283018867925
2174,2005-03-01,uempmed,9.3,0.25
2175,2005-04-01,uempmed,9.0,0.23584905660377398
2176,2005-05-01,uempmed,9.1,0.24056603773584898
2177,2005-06-01,uempmed,9.0,0.23584905660377398
2178,2005-07-01,uempmed,8.8,0.226415094339623
2179,2005-08-01,uempmed,9.2,0.245283018867925
2180,2005-09-01,uempmed,8.4,0.20754716981132101
2181,2005-10-01,uempmed,8.6,0.21698113207547198
2182,2005-11-01,uempmed,8.5,0.212264150943396
2183,2005-12-01,uempmed,8.7,0.22169811320754698
2184,2006-01-01,uempmed,8.6,0.21698113207547198
2185,2006-02-01,uempmed,9.1,0.24056603773584898
2186,2006-03-01,uempmed,8.7,0.22169811320754698
2187,2006-04-01,uempmed,8.4,0.20754716981132101
2188,2006-05-01,uempmed,8.5,0.212264150943396
2189,2006-06-01,uempmed,7.3,0.155660377358491
2190,2006-07-01,uempmed,8.0,0.188679245283019
2191,2006-08-01,uempmed,8.4,0.20754716981132101
2192,2006-09-01,uempmed,8.0,0.188679245283019
2193,2006-10-01,uempmed,7.9,0.18396226415094302
2194,2006-11-01,uempmed,8.3,0.20283018867924502
2195,2006-12-01,uempmed,7.5,0.165094339622642
2196,2007-01-01,uempmed,8.3,0.20283018867924502
2197,2007-02-01,uempmed,8.5,0.212264150943396
2198,2007-03-01,uempmed,9.1,0.24056603773584898
2199,2007-04-01,uempmed,8.6,0.21698113207547198
2200,2007-05-01,uempmed,8.2,0.19811320754717
2201,2007-06-01,uempmed,7.7,0.174528301886792
2202,2007-07-01,uempmed,8.7,0.22169811320754698
2203,2007-08-01,uempmed,8.8,0.226415094339623
2204,2007-09-01,uempmed,8.7,0.22169811320754698
2205,2007-10-01,uempmed,8.4,0.20754716981132101
2206,2007-11-01,uempmed,8.6,0.21698113207547198
2207,2007-12-01,uempmed,8.4,0.20754716981132101
2208,2008-01-01,uempmed,9.0,0.23584905660377398
2209,2008-02-01,uempmed,8.7,0.22169811320754698
2210,2008-03-01,uempmed,8.7,0.22169811320754698
2211,2008-04-01,uempmed,9.4,0.254716981132075
2212,2008-05-01,uempmed,7.9,0.18396226415094302
2213,2008-06-01,uempmed,9.0,0.23584905660377398
2214,2008-07-01,uempmed,9.7,0.268867924528302
2215,2008-08-01,uempmed,9.7,0.268867924528302
2216,2008-09-01,uempmed,10.2,0.29245283018867896
2217,2008-10-01,uempmed,10.4,0.30188679245283
2218,2008-11-01,uempmed,9.8,0.273584905660377
2219,2008-12-01,uempmed,10.5,0.30660377358490604
2220,2009-01-01,uempmed,10.7,0.316037735849057
2221,2009-02-01,uempmed,11.7,0.3632075471698111
2222,2009-03-01,uempmed,12.3,0.391509433962264
2223,2009-04-01,uempmed,13.1,0.429245283018868
2224,2009-05-01,uempmed,14.2,0.48113207547169795
2225,2009-06-01,uempmed,17.2,0.622641509433962
2226,2009-07-01,uempmed,16.0,0.566037735849057
2227,2009-08-01,uempmed,16.3,0.580188679245283
2228,2009-09-01,uempmed,17.8,0.6509433962264151
2229,2009-10-01,uempmed,18.9,0.702830188679245
2230,2009-11-01,uempmed,19.8,0.7452830188679251
2231,2009-12-01,uempmed,20.1,0.7594339622641508
2232,2010-01-01,uempmed,20.0,0.754716981132076
2233,2010-02-01,uempmed,19.9,0.75
2234,2010-03-01,uempmed,20.4,0.7735849056603772
2235,2010-04-01,uempmed,22.1,0.85377358490566
2236,2010-05-01,uempmed,22.3,0.863207547169811
2237,2010-06-01,uempmed,25.2,1.0
2238,2010-07-01,uempmed,22.3,0.863207547169811
2239,2010-08-01,uempmed,21.0,0.8018867924528299
2240,2010-09-01,uempmed,20.3,0.768867924528302
2241,2010-10-01,uempmed,21.2,0.811320754716981
2242,2010-11-01,uempmed,21.0,0.8018867924528299
2243,2010-12-01,uempmed,21.9,0.8443396226415091
2244,2011-01-01,uempmed,21.5,0.825471698113208
2245,2011-02-01,uempmed,21.1,0.8066037735849059
2246,2011-03-01,uempmed,21.5,0.825471698113208
2247,2011-04-01,uempmed,20.9,0.797169811320755
2248,2011-05-01,uempmed,21.6,0.8301886792452831
2249,2011-06-01,uempmed,22.4,0.867924528301887
2250,2011-07-01,uempmed,22.0,0.8490566037735849
2251,2011-08-01,uempmed,22.4,0.867924528301887
2252,2011-09-01,uempmed,22.0,0.8490566037735849
2253,2011-10-01,uempmed,20.6,0.783018867924528
2254,2011-11-01,uempmed,20.8,0.7924528301886791
2255,2011-12-01,uempmed,20.5,0.7783018867924529
2256,2012-01-01,uempmed,20.8,0.7924528301886791
2257,2012-02-01,uempmed,19.7,0.7405660377358492
2258,2012-03-01,uempmed,19.2,0.716981132075472
2259,2012-04-01,uempmed,19.1,0.7122641509433959
2260,2012-05-01,uempmed,19.9,0.75
2261,2012-06-01,uempmed,20.4,0.7735849056603772
2262,2012-07-01,uempmed,17.5,0.6367924528301889
2263,2012-08-01,uempmed,18.4,0.679245283018868
2264,2012-09-01,uempmed,18.8,0.6981132075471701
2265,2012-10-01,uempmed,19.9,0.75
2266,2012-11-01,uempmed,18.6,0.688679245283019
2267,2012-12-01,uempmed,17.7,0.64622641509434
2268,2013-01-01,uempmed,15.8,0.556603773584906
2269,2013-02-01,uempmed,17.2,0.622641509433962
2270,2013-03-01,uempmed,17.6,0.641509433962264
2271,2013-04-01,uempmed,17.1,0.617924528301887
2272,2013-05-01,uempmed,17.1,0.617924528301887
2273,2013-06-01,uempmed,17.0,0.6132075471698111
2274,2013-07-01,uempmed,16.2,0.5754716981132081
2275,2013-08-01,uempmed,16.5,0.589622641509434
2276,2013-09-01,uempmed,16.5,0.589622641509434
2277,2013-10-01,uempmed,16.3,0.580188679245283
2278,2013-11-01,uempmed,17.1,0.617924528301887
2279,2013-12-01,uempmed,17.3,0.627358490566038
2280,2014-01-01,uempmed,15.4,0.537735849056604
2281,2014-02-01,uempmed,15.9,0.561320754716981
2282,2014-03-01,uempmed,15.8,0.556603773584906
2283,2014-04-01,uempmed,15.7,0.5518867924528299
2284,2014-05-01,uempmed,14.6,0.5
2285,2014-06-01,uempmed,13.8,0.462264150943396
2286,2014-07-01,uempmed,13.1,0.429245283018868
2287,2014-08-01,uempmed,12.9,0.41981132075471705
2288,2014-09-01,uempmed,13.4,0.44339622641509396
2289,2014-10-01,uempmed,13.6,0.45283018867924496
2290,2014-11-01,uempmed,13.0,0.424528301886792
2291,2014-12-01,uempmed,12.9,0.41981132075471705
2292,2015-01-01,uempmed,13.2,0.433962264150943
2293,2015-02-01,uempmed,12.9,0.41981132075471705
2294,2015-03-01,uempmed,12.0,0.377358490566038
2295,2015-04-01,uempmed,11.5,0.35377358490566
2296,1967-07-01,unemploy,2944.0,0.0204468303465698
2297,1967-08-01,unemploy,2945.0,0.0205257756374832
2298,1967-09-01,unemploy,2958.0,0.0215520644193574
2299,1967-10-01,unemploy,3143.0,0.0361569432383358
2300,1967-11-01,unemploy,3066.0,0.0300781558380043
2301,1967-12-01,unemploy,3018.0,0.0262887818741612
2302,1968-01-01,unemploy,2878.0,0.0152364411462856
2303,1968-02-01,unemploy,3001.0,0.0249467119286335
2304,1968-03-01,unemploy,2877.0,0.0151574958553722
2305,1968-04-01,unemploy,2709.0,0.00189468698192153
2306,1968-05-01,unemploy,2740.0,0.00434199100023684
2307,1968-06-01,unemploy,2938.0,0.0199731586010894
2308,1968-07-01,unemploy,2883.0,0.0156311676008526
2309,1968-08-01,unemploy,2768.0,0.00655245914581195
2310,1968-09-01,unemploy,2686.0,7.8945290913397e-05
2311,1968-10-01,unemploy,2689.0,0.000315781163653588
2312,1968-11-01,unemploy,2715.0,0.00236835872740191
2313,1968-12-01,unemploy,2685.0,0.0
2314,1969-01-01,unemploy,2718.0,0.0026051946001421
2315,1969-02-01,unemploy,2692.0,0.000552617036393779
2316,1969-03-01,unemploy,2712.0,0.0021315228546617197
2317,1969-04-01,unemploy,2758.0,0.0057630062366779795
2318,1969-05-01,unemploy,2713.0,0.00221046814557512
2319,1969-06-01,unemploy,2816.0,0.010341833109655
2320,1969-07-01,unemploy,2868.0,0.0144469882371517
2321,1969-08-01,unemploy,2856.0,0.0134996447461909
2322,1969-09-01,unemploy,3040.0,0.0280255782742559
2323,1969-10-01,unemploy,3049.0,0.0287360858924765
2324,1969-11-01,unemploy,2856.0,0.0134996447461909
2325,1969-12-01,unemploy,2884.0,0.015710112891766
2326,1970-01-01,unemploy,3201.0,0.0407357701113129
2327,1970-02-01,unemploy,3453.0,0.0606299834214889
2328,1970-03-01,unemploy,3635.0,0.0749980263677272
2329,1970-04-01,unemploy,3797.0,0.0877871634956975
2330,1970-05-01,unemploy,3919.0,0.0974184889871319
2331,1970-06-01,unemploy,4071.0,0.10941817320596801
2332,1970-07-01,unemploy,4175.0,0.117628483460962
2333,1970-08-01,unemploy,4256.0,0.124023052024947
2334,1970-09-01,unemploy,4456.0,0.139812110207626
2335,1970-10-01,unemploy,4591.0,0.150469724480935
2336,1970-11-01,unemploy,4898.0,0.17470592879134805
2337,1970-12-01,unemploy,5076.0,0.188758190573932
2338,1971-01-01,unemploy,4986.0,0.181653114391727
2339,1971-02-01,unemploy,4903.0,0.175100655245915
2340,1971-03-01,unemploy,4987.0,0.18173205968264003
2341,1971-04-01,unemploy,4959.0,0.17952159153706498
2342,1971-05-01,unemploy,4996.0,0.18244256730086103
2343,1971-06-01,unemploy,4949.0,0.17873213862793103
2344,1971-07-01,unemploy,5035.0,0.18552143364648302
2345,1971-08-01,unemploy,5134.0,0.19333701744690898
2346,1971-09-01,unemploy,5042.0,0.18607405068287697
2347,1971-10-01,unemploy,4954.0,0.179126865082498
2348,1971-11-01,unemploy,5161.0,0.19546854030157101
2349,1971-12-01,unemploy,5154.0,0.194915923265177
2350,1972-01-01,unemploy,5019.0,0.18425830899186899
2351,1972-02-01,unemploy,4928.0,0.17707428751874998
2352,1972-03-01,unemploy,5038.0,0.185758269519223
2353,1972-04-01,unemploy,4959.0,0.17952159153706498
2354,1972-05-01,unemploy,4922.0,0.17660061577326897
2355,1972-06-01,unemploy,4923.0,0.176679561064183
2356,1972-07-01,unemploy,4913.0,0.17589010815504902
2357,1972-08-01,unemploy,4939.0,0.177942685718797
2358,1972-09-01,unemploy,4849.0,0.170837609536591
2359,1972-10-01,unemploy,4875.0,0.17289018710033896
2360,1972-11-01,unemploy,4602.0,0.15133812268098198
2361,1972-12-01,unemploy,4543.0,0.14668035051709197
2362,1973-01-01,unemploy,4326.0,0.129549222388884
2363,1973-02-01,unemploy,4452.0,0.13949632904397302
2364,1973-03-01,unemploy,4394.0,0.134917502170995
2365,1973-04-01,unemploy,4459.0,0.140048946080366
2366,1973-05-01,unemploy,4329.0,0.129786058261625
2367,1973-06-01,unemploy,4363.0,0.13247019815268
2368,1973-07-01,unemploy,4305.0,0.12789137127970301
2369,1973-08-01,unemploy,4305.0,0.12789137127970301
2370,1973-09-01,unemploy,4350.0,0.131443909370806
2371,1973-10-01,unemploy,4144.0,0.115181179442646
2372,1973-11-01,unemploy,4396.0,0.135075392752822
2373,1973-12-01,unemploy,4489.0,0.14241730480776799
2374,1974-01-01,unemploy,4644.0,0.154653824899345
2375,1974-02-01,unemploy,4731.0,0.16152206520881
2376,1974-03-01,unemploy,4634.0,0.153864371990211
2377,1974-04-01,unemploy,4618.0,0.15260124733559602
2378,1974-05-01,unemploy,4705.0,0.159469487645062
2379,1974-06-01,unemploy,4927.0,0.17699534222783603
2380,1974-07-01,unemploy,5063.0,0.187731901792058
2381,1974-08-01,unemploy,5022.0,0.18449514486460897
2382,1974-09-01,unemploy,5437.0,0.21725744059366897
2383,1974-10-01,unemploy,5523.0,0.22404673561222102
2384,1974-11-01,unemploy,6140.0,0.272755980105787
2385,1974-12-01,unemploy,6636.0,0.311912844398832
2386,1975-01-01,unemploy,7501.0,0.38020052103892
2387,1975-02-01,unemploy,7520.0,0.38170048156627506
2388,1975-03-01,unemploy,7978.0,0.41785742480461
2389,1975-04-01,unemploy,8210.0,0.436172732296519
2390,1975-05-01,unemploy,8433.0,0.453777532170206
2391,1975-06-01,unemploy,8220.0,0.43696218520565205
2392,1975-07-01,unemploy,8127.0,0.42962027315070705
2393,1975-08-01,unemploy,7928.0,0.41391016025894106
2394,1975-09-01,unemploy,7923.0,0.41351543380437394
2395,1975-10-01,unemploy,7897.0,0.411462856240625
2396,1975-11-01,unemploy,7794.0,0.403331491276545
2397,1975-12-01,unemploy,7744.0,0.399384226730875
2398,1976-01-01,unemploy,7534.0,0.382805715639062
2399,1976-02-01,unemploy,7326.0,0.366385095129076
2400,1976-03-01,unemploy,7230.0,0.358806347201389
2401,1976-04-01,unemploy,7330.0,0.366700876292729
2402,1976-05-01,unemploy,7053.0,0.344833030709718
2403,1976-06-01,unemploy,7322.0,0.3660693139654221
2404,1976-07-01,unemploy,7490.0,0.37933212283887296
2405,1976-08-01,unemploy,7518.0,0.381542590984448
2406,1976-09-01,unemploy,7380.0,0.37064814083839903
2407,1976-10-01,unemploy,7430.0,0.37459540538406894
2408,1976-11-01,unemploy,7620.0,0.38959501065761404
2409,1976-12-01,unemploy,7545.0,0.38367411383910904
2410,1977-01-01,unemploy,7280.0,0.36275361174705895
2411,1977-02-01,unemploy,7443.0,0.375621694165943
2412,1977-03-01,unemploy,7307.0,0.364885134601721
2413,1977-04-01,unemploy,7059.0,0.345306702455199
2414,1977-05-01,unemploy,6911.0,0.333622799400016
2415,1977-06-01,unemploy,7134.0,0.351227599273703
2416,1977-07-01,unemploy,6829.0,0.327149285545117
2417,1977-08-01,unemploy,6925.0,0.334728033472803
2418,1977-09-01,unemploy,6751.0,0.320991552853872
2419,1977-10-01,unemploy,6763.0,0.321938896344833
2420,1977-11-01,unemploy,6815.0,0.32604405147233
2421,1977-12-01,unemploy,6386.0,0.292176521670482
2422,1978-01-01,unemploy,6489.0,0.30030788663456204
2423,1978-02-01,unemploy,6318.0,0.28680824188837106
2424,1978-03-01,unemploy,6337.0,0.288308202415726
2425,1978-04-01,unemploy,6180.0,0.275913791742323
2426,1978-05-01,unemploy,6127.0,0.271729691323913
2427,1978-06-01,unemploy,6028.0,0.26391410752348604
2428,1978-07-01,unemploy,6309.0,0.286097734270151
2429,1978-08-01,unemploy,6080.0,0.268019262650983
2430,1978-09-01,unemploy,6125.0,0.27157180074208603
2431,1978-10-01,unemploy,5947.0,0.257519538959501
2432,1978-11-01,unemploy,6077.0,0.267782426778243
2433,1978-12-01,unemploy,6228.0,0.27970316570616605
2434,1979-01-01,unemploy,6109.0,0.270308676087471
2435,1979-02-01,unemploy,6173.0,0.2753611747059289
2436,1979-03-01,unemploy,6109.0,0.270308676087471
2437,1979-04-01,unemploy,6069.0,0.267150864450935
2438,1979-05-01,unemploy,5840.0,0.24907239283176802
2439,1979-06-01,unemploy,5959.0,0.258466882450462
2440,1979-07-01,unemploy,5996.0,0.261387858214258
2441,1979-08-01,unemploy,6320.0,0.28696613247019803
2442,1979-09-01,unemploy,6190.0,0.27670324465145696
2443,1979-10-01,unemploy,6296.0,0.28507144548827695
2444,1979-11-01,unemploy,6238.0,0.2804926186153
2445,1979-12-01,unemploy,6325.0,0.28736085892476504
2446,1980-01-01,unemploy,6683.0,0.31562327307176097
2447,1980-02-01,unemploy,6702.0,0.31712323359911604
2448,1980-03-01,unemploy,6729.0,0.319254756453778
2449,1980-04-01,unemploy,7358.0,0.3689113444383039
2450,1980-05-01,unemploy,7984.0,0.418331096550091
2451,1980-06-01,unemploy,8098.0,0.4273308597142179
2452,1980-07-01,unemploy,8363.0,0.44825136180626796
2453,1980-08-01,unemploy,8281.0,0.44177784795137004
2454,1980-09-01,unemploy,8021.0,0.421252072313886
2455,1980-10-01,unemploy,8088.0,0.42654140680508396
2456,1980-11-01,unemploy,8023.0,0.4214099628957129
2457,1980-12-01,unemploy,7718.0,0.397331649167127
2458,1981-01-01,unemploy,8071.0,0.4251993368595561
2459,1981-02-01,unemploy,8051.0,0.42362043104128794
2460,1981-03-01,unemploy,7982.0,0.41817320596826396
2461,1981-04-01,unemploy,7869.0,0.40925238809505
2462,1981-05-01,unemploy,8174.0,0.433330701823636
2463,1981-06-01,unemploy,8098.0,0.4273308597142179
2464,1981-07-01,unemploy,7863.0,0.40877871634957
2465,1981-08-01,unemploy,8036.0,0.422436251677587
2466,1981-09-01,unemploy,8230.0,0.437751638114786
2467,1981-10-01,unemploy,8646.0,0.47059287913476
2468,1981-11-01,unemploy,9029.0,0.500828925554591
2469,1981-12-01,unemploy,9267.0,0.519617904791979
2470,1982-01-01,unemploy,9397.0,0.529880792610721
2471,1982-02-01,unemploy,9705.0,0.5541959422120469
2472,1982-03-01,unemploy,9895.0,0.5691955474855931
2473,1982-04-01,unemploy,10244.0,0.5967474540143679
2474,1982-05-01,unemploy,10335.0,0.603931475487487
2475,1982-06-01,unemploy,10538.0,0.6199573695429069
2476,1982-07-01,unemploy,10849.0,0.644509355016973
2477,1982-08-01,unemploy,10881.0,0.647035604326202
2478,1982-09-01,unemploy,11217.0,0.6735612220731031
2479,1982-10-01,unemploy,11529.0,0.6981921528380831
2480,1982-11-01,unemploy,11938.0,0.7304807768216629
2481,1982-12-01,unemploy,12051.0,0.7394015946948759
2482,1983-01-01,unemploy,11534.0,0.6985868792926501
2483,1983-02-01,unemploy,11545.0,0.699455277492698
2484,1983-03-01,unemploy,11408.0,0.688639772637562
2485,1983-04-01,unemploy,11268.0,0.6775874319096871
2486,1983-05-01,unemploy,11154.0,0.668587668745559
2487,1983-06-01,unemploy,11246.0,0.675850635509592
2488,1983-07-01,unemploy,10548.0,0.6207468224520409
2489,1983-08-01,unemploy,10623.0,0.626667719270546
2490,1983-09-01,unemploy,10282.0,0.599747375069077
2491,1983-10-01,unemploy,9887.0,0.5685639851582851
2492,1983-11-01,unemploy,9499.0,0.537933212283887
2493,1983-12-01,unemploy,9331.0,0.524670403410437
2494,1984-01-01,unemploy,9008.0,0.49917107444540904
2495,1984-02-01,unemploy,8791.0,0.482039946317202
2496,1984-03-01,unemploy,8746.0,0.47848740822609903
2497,1984-04-01,unemploy,8762.0,0.479750532880714
2498,1984-05-01,unemploy,8456.0,0.455593273861214
2499,1984-06-01,unemploy,8226.0,0.437435856951133
2500,1984-07-01,unemploy,8537.0,0.461987842425199
2501,1984-08-01,unemploy,8519.0,0.460566827188758
2502,1984-09-01,unemploy,8367.0,0.44856714296992206
2503,1984-10-01,unemploy,8381.0,0.449672377042709
2504,1984-11-01,unemploy,8198.0,0.435225388805558
2505,1984-12-01,unemploy,8358.0,0.447856635351701
2506,1985-01-01,unemploy,8423.0,0.45298807926107204
2507,1985-02-01,unemploy,8321.0,0.444935659587906
2508,1985-03-01,unemploy,8339.0,0.44635667482434704
2509,1985-04-01,unemploy,8395.0,0.45077761111549697
2510,1985-05-01,unemploy,8302.0,0.443435699060551
2511,1985-06-01,unemploy,8460.0,0.45590905502486795
2512,1985-07-01,unemploy,8513.0,0.46009315544327795
2513,1985-08-01,unemploy,8196.0,0.435067498223731
2514,1985-09-01,unemploy,8248.0,0.43917265335122796
2515,1985-10-01,unemploy,8298.0,0.44311991789689703
2516,1985-11-01,unemploy,8128.0,0.42969921844162
2517,1985-12-01,unemploy,8138.0,0.43048867135075397
2518,1986-01-01,unemploy,7795.0,0.40341043656745895
2519,1986-02-01,unemploy,8402.0,0.451330228151891
2520,1986-03-01,unemploy,8383.0,0.449830267624536
2521,1986-04-01,unemploy,8364.0,0.44833030709718197
2522,1986-05-01,unemploy,8439.0,0.454251203915686
2523,1986-06-01,unemploy,8508.0,0.459698428988711
2524,1986-07-01,unemploy,8319.0,0.444777769006079
2525,1986-08-01,unemploy,8135.0,0.430251835478014
2526,1986-09-01,unemploy,8310.0,0.44406726138785796
2527,1986-10-01,unemploy,8243.0,0.438777926896661
2528,1986-11-01,unemploy,8159.0,0.432146522459935
2529,1986-12-01,unemploy,7883.0,0.41035762216783794
2530,1987-01-01,unemploy,7892.0,0.411068129786058
2531,1987-02-01,unemploy,7865.0,0.408936606931397
2532,1987-03-01,unemploy,7862.0,0.40869977105865596
2533,1987-04-01,unemploy,7542.0,0.38343727796636895
2534,1987-05-01,unemploy,7574.0,0.38596352727559796
2535,1987-06-01,unemploy,7398.0,0.37206915607484004
2536,1987-07-01,unemploy,7268.0,0.361806268256099
2537,1987-08-01,unemploy,7261.0,0.36125365121970504
2538,1987-09-01,unemploy,7102.0,0.34870134996447494
2539,1987-10-01,unemploy,7227.0,0.358569511328649
2540,1987-11-01,unemploy,7035.0,0.343412015473277
2541,1987-12-01,unemploy,6936.0,0.33559643167285097
2542,1988-01-01,unemploy,6953.0,0.336938501618378
2543,1988-02-01,unemploy,6929.0,0.335043814636457
2544,1988-03-01,unemploy,6876.0,0.330859714218047
2545,1988-04-01,unemploy,6601.0,0.30914975921686305
2546,1988-05-01,unemploy,6779.0,0.32320202099944706
2547,1988-06-01,unemploy,6546.0,0.30480776821662603
2548,1988-07-01,unemploy,6605.0,0.309465540380516
2549,1988-08-01,unemploy,6843.0,0.328254519617905
2550,1988-09-01,unemploy,6604.0,0.30938659508960303
2551,1988-10-01,unemploy,6568.0,0.306544564616721
2552,1988-11-01,unemploy,6537.0,0.30409726059840503
2553,1988-12-01,unemploy,6518.0,0.302597300071051
2554,1989-01-01,unemploy,6682.0,0.315544327780848
2555,1989-02-01,unemploy,6359.0,0.290044998815821
2556,1989-03-01,unemploy,6205.0,0.277887424015157
2557,1989-04-01,unemploy,6468.0,0.29865003552538105
2558,1989-05-01,unemploy,6375.0,0.291308123470435
2559,1989-06-01,unemploy,6577.0,0.30725507223494103
2560,1989-07-01,unemploy,6495.0,0.300781558380043
2561,1989-08-01,unemploy,6511.0,0.302044683034657
2562,1989-09-01,unemploy,6590.0,0.308281361016815
2563,1989-10-01,unemploy,6630.0,0.311439172653351
2564,1989-11-01,unemploy,6725.0,0.318938975290124
2565,1989-12-01,unemploy,6667.0,0.314360148417147
2566,1990-01-01,unemploy,6752.0,0.321070498144786
2567,1990-02-01,unemploy,6651.0,0.313097023762533
2568,1990-03-01,unemploy,6598.0,0.308912923344123
2569,1990-04-01,unemploy,6797.0,0.32462303623588895
2570,1990-05-01,unemploy,6742.0,0.320281045235652
2571,1990-06-01,unemploy,6590.0,0.308281361016815
2572,1990-07-01,unemploy,6922.0,0.33449119760006296
2573,1990-08-01,unemploy,7188.0,0.35549064498302707
2574,1990-09-01,unemploy,7368.0,0.36970079734743794
2575,1990-10-01,unemploy,7459.0,0.376884818820557
2576,1990-11-01,unemploy,7764.0,0.4009631325491429
2577,1990-12-01,unemploy,7901.0,0.41177863740427895
2578,1991-01-01,unemploy,8015.0,0.420778400568406
2579,1991-02-01,unemploy,8265.0,0.440514723296755
2580,1991-03-01,unemploy,8586.0,0.465856161679956
2581,1991-04-01,unemploy,8439.0,0.454251203915686
2582,1991-05-01,unemploy,8736.0,0.4776979553169651
2583,1991-06-01,unemploy,8692.0,0.474224362516776
2584,1991-07-01,unemploy,8586.0,0.465856161679956
2585,1991-08-01,unemploy,8666.0,0.472171784953028
2586,1991-09-01,unemploy,8722.0,0.47659272124417795
2587,1991-10-01,unemploy,8842.0,0.486066156153785
2588,1991-11-01,unemploy,8931.0,0.4930922870450779
2589,1991-12-01,unemploy,9198.0,0.514170679718955
2590,1992-01-01,unemploy,9283.0,0.520881029446594
2591,1992-02-01,unemploy,9454.0,0.534380674192784
2592,1992-03-01,unemploy,9460.0,0.534854345938265
2593,1992-04-01,unemploy,9415.0,0.5313018078471621
2594,1992-05-01,unemploy,9744.0,0.5572748085576701
2595,1992-06-01,unemploy,10040.0,0.580642614668035
2596,1992-07-01,unemploy,9850.0,0.56564300939449
2597,1992-08-01,unemploy,9787.0,0.560669456066946
2598,1992-09-01,unemploy,9781.0,0.560195784321465
2599,1992-10-01,unemploy,9398.0,0.529959737901634
2600,1992-11-01,unemploy,9565.0,0.5431436014841721
2601,1992-12-01,unemploy,9557.0,0.542512039156864
2602,1993-01-01,unemploy,9325.0,0.524196731664956
2603,1993-02-01,unemploy,9183.0,0.512986500355254
2604,1993-03-01,unemploy,9056.0,0.502960448409252
2605,1993-04-01,unemploy,9110.0,0.5072234941185759
2606,1993-05-01,unemploy,9149.0,0.510302360464198
2607,1993-06-01,unemploy,9121.0,0.508091892318623
2608,1993-07-01,unemploy,8930.0,0.493013341754164
2609,1993-08-01,unemploy,8763.0,0.479829478171627
2610,1993-09-01,unemploy,8714.0,0.475961158916871
2611,1993-10-01,unemploy,8750.0,0.47880318938975297
2612,1993-11-01,unemploy,8542.0,0.46238256887976603
2613,1993-12-01,unemploy,8477.0,0.45725112497039505
2614,1994-01-01,unemploy,8630.0,0.4693297544801451
2615,1994-02-01,unemploy,8583.0,0.46561932580721604
2616,1994-03-01,unemploy,8470.0,0.45669850793400196
2617,1994-04-01,unemploy,8331.0,0.44572511249703994
2618,1994-05-01,unemploy,7915.0,0.41288387147706607
2619,1994-06-01,unemploy,7927.0,0.41383121496802705
2620,1994-07-01,unemploy,7946.0,0.415331175495382
2621,1994-08-01,unemploy,7933.0,0.414304886713508
2622,1994-09-01,unemploy,7734.0,0.398594773821742
2623,1994-10-01,unemploy,7632.0,0.39054235414857497
2624,1994-11-01,unemploy,7375.0,0.3702534143838321
2625,1994-12-01,unemploy,7230.0,0.358806347201389
2626,1995-01-01,unemploy,7375.0,0.3702534143838321
2627,1995-02-01,unemploy,7187.0,0.35541169969211295
2628,1995-03-01,unemploy,7153.0,0.35272755980105797
2629,1995-04-01,unemploy,7645.0,0.39156864293044896
2630,1995-05-01,unemploy,7430.0,0.37459540538406894
2631,1995-06-01,unemploy,7427.0,0.374358569511329
2632,1995-07-01,unemploy,7527.0,0.382253098602668
2633,1995-08-01,unemploy,7484.0,0.378858451093392
2634,1995-09-01,unemploy,7478.0,0.3783847793479121
