,id,year,stint,team,lg,g,ab,r,h,X2b,X3b,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp
267,purcebl01,1883,1,PHI,NL,97,425,70,114,20,5,1,32.0,,,13,26.0,,,,,
268,richaha01,1883,1,BFN,NL,92,399,73,124,34,7,1,56.0,,,22,20.0,,,,,
269,shaffor01,1883,1,BFN,NL,95,401,67,117,11,3,0,41.0,,,27,39.0,,,,,
270,startjo01,1883,1,PRO,NL,87,370,63,105,16,7,1,57.0,,,22,16.0,,,,,
271,suttoez01,1883,1,BSN,NL,94,414,101,134,28,15,3,73.0,,,17,12.0,,,,,
272,wardjo01,1883,1,NY1,NL,88,380,76,97,18,7,7,54.0,,,8,25.0,,,,,
273,whitede01,1883,1,BFN,NL,94,391,62,114,14,5,0,47.0,,,23,18.0,,,,,
274,woodge01,1883,1,DTN,NL,99,441,81,133,26,11,5,47.0,,,25,37.0,,,,,
275,yorkto01,1883,1,CL2,NL,100,381,56,99,29,5,2,46.0,,,37,55.0,,,,,
276,brownpe01,1884,1,LS2,AA,103,447,101,150,33,8,4,47.0,0.0,,13,,,2.0,,,
277,brownto01,1884,1,CL5,AA,107,451,93,123,9,11,5,32.0,0.0,,24,,,4.0,,,
278,gerhajo01,1884,1,LS2,AA,106,404,39,89,7,8,0,40.0,0.0,,13,,,5.0,,,
279,jonesch01,1884,1,CN2,AA,112,472,117,148,19,17,7,71.0,0.0,,37,,,10.0,,,
280,keefeti01,1884,1,NY4,AA,62,210,27,50,3,6,3,0.0,0.0,,18,,,1.0,,,
281,lathaar01,1884,1,SL4,AA,110,474,115,130,17,12,1,0.0,0.0,,18,,,6.0,,,
282,mathebo01,1884,1,PH4,AA,49,184,26,34,5,1,0,0.0,0.0,,7,,,0.0,,,
283,mcguide01,1884,1,TL1,AA,45,151,12,28,7,0,1,0.0,0.0,,5,,,1.0,,,
284,mcphebi01,1884,1,CN2,AA,112,450,107,125,8,7,5,64.0,0.0,,27,,,6.0,,,
285,mullato01,1884,1,TL1,AA,95,352,49,97,19,3,3,0.0,0.0,,33,,,1.0,,,
286,nashbi01,1884,1,RIC,AA,45,166,31,33,8,8,1,0.0,0.0,,12,,,7.0,,,
287,nelsoca01,1884,1,NY4,AA,111,432,114,110,15,3,1,0.0,0.0,,74,,,9.0,,,
288,smithpo01,1884,1,CL5,AA,108,445,78,106,18,10,6,0.0,0.0,,20,,,12.0,,,
289,snydepo01,1884,1,CN2,AA,67,268,32,69,9,9,0,39.0,0.0,,7,,,0.0,,,
290,stoveha01,1884,1,PH4,AA,104,448,124,146,22,23,10,83.0,0.0,,26,,,4.0,,,
291,terryad01,1884,1,BR3,AA,67,236,15,55,10,3,0,0.0,0.0,,8,,,0.0,,,
292,yorkto01,1884,1,BL2,AA,83,314,64,70,14,7,1,0.0,0.0,,34,,,10.0,,,
293,ansonca01,1884,1,CHN,NL,112,475,108,159,30,3,21,102.0,,,29,13.0,,,,,
294,bennech01,1884,1,DTN,NL,90,341,37,90,18,6,3,40.0,,,36,40.0,,,,,
295,broutda01,1884,1,BFN,NL,94,398,82,130,22,15,14,79.0,,,33,20.0,,,,,
296,burdoja01,1884,1,BSN,NL,87,361,65,97,14,4,6,49.0,,,15,52.0,,,,,
297,clemeja01,1884,2,PHI,NL,9,30,3,7,0,0,0,0.0,,,4,8.0,,,,,
298,connoro01,1884,1,NY1,NL,116,477,98,151,28,4,4,82.0,,,38,32.0,,,,,
299,dennyje01,1884,1,PRO,NL,110,439,57,109,22,9,6,59.0,,,14,58.0,,,,,
300,elybo01,1884,1,BFN,NL,1,4,0,0,0,0,0,0.0,,,0,2.0,,,,,
301,ewingbu01,1884,1,NY1,NL,94,382,90,106,15,20,3,41.0,,,28,22.0,,,,,
302,forceda01,1884,1,BFN,NL,106,403,47,83,13,3,0,36.0,,,27,41.0,,,,,
303,galvipu01,1884,1,BFN,NL,72,274,34,49,6,1,0,24.0,,,2,80.0,,,,,
304,glassja01,1884,1,CL2,NL,72,281,45,70,4,4,1,22.0,,,25,16.0,,,,,
305,gorege01,1884,1,CHN,NL,103,422,104,134,18,4,5,34.0,,,61,26.0,,,,,
306,hinespa01,1884,1,PRO,NL,114,490,94,148,36,10,3,41.0,,,44,28.0,,,,,
307,kellyki01,1884,1,CHN,NL,108,452,120,160,28,5,13,95.0,,,46,24.0,,,,,
308,morrijo01,1884,1,BSN,NL,111,438,80,114,19,7,3,61.0,,,30,87.0,,,,,
309,orourji01,1884,1,BFN,NL,108,467,119,162,33,7,5,63.0,,,35,17.0,,,,,
310,pfefffr01,1884,1,CHN,NL,112,467,105,135,10,10,25,101.0,,,25,47.0,,,,,
311,purcebl01,1884,1,PHI,NL,103,428,67,108,11,7,1,31.0,,,29,30.0,,,,,
312,richaha01,1884,1,BFN,NL,102,439,85,132,27,9,6,60.0,,,22,41.0,,,,,
313,smithge01,1884,2,CL2,NL,72,291,31,74,14,4,4,26.0,,,2,45.0,,,,,
314,startjo01,1884,1,PRO,NL,93,381,80,105,10,5,2,32.0,,,35,25.0,,,,,
315,suttoez01,1884,1,BSN,NL,110,468,102,162,28,7,3,61.0,,,29,22.0,,,,,
316,wardjo01,1884,1,NY1,NL,113,482,98,122,11,8,2,51.0,,,28,47.0,,,,,
317,whitede01,1884,1,BFN,NL,110,452,82,147,16,11,5,74.0,,,32,13.0,,,,,
318,woodge01,1884,1,DTN,NL,114,473,79,119,16,10,8,29.0,,,39,75.0,,,,,
319,zimmech01,1884,1,DTN,NL,8,29,0,2,1,0,0,0.0,,,1,14.0,,,,,
320,clemeja01,1884,1,PHU,UA,41,177,37,50,13,2,3,,0.0,,9,,,,,,
321,foremfr01,1884,1,CHU,UA,3,11,0,1,0,0,0,,0.0,,0,,,,,,
322,foremfr01,1884,2,KCU,UA,1,3,0,0,0,0,0,,0.0,,0,,,,,,
323,ganzech01,1884,1,SPU,UA,7,23,2,5,0,0,0,,0.0,,0,,,,,,
324,glassja01,1884,2,CNU,UA,38,172,48,72,9,5,2,,0.0,,8,,,,,,
325,maulal01,1884,1,PHU,UA,1,4,0,0,0,0,0,,0.0,,0,,,,,,
326,quinnjo02,1884,1,SLU,UA,103,429,74,116,21,1,0,,0.0,,9,,,,,,
327,shaffor01,1884,1,SLU,UA,106,467,130,168,40,10,2,,0.0,,30,,,,,,
328,smithge01,1884,1,ALT,UA,25,108,9,34,8,1,0,,0.0,,1,,,,,,
329,brownpe01,1885,1,LS2,AA,112,481,98,174,34,10,9,73.0,0.0,,25,,,0.0,,,
330,brownto01,1885,1,PT1,AA,108,437,81,134,16,12,4,68.0,0.0,,34,,,7.0,,,
331,foremfr01,1885,1,BL2,AA,3,14,4,4,0,1,0,2.0,0.0,,0,,,0.0,,,
332,galvipu01,1885,2,PT1,AA,11,38,2,4,0,0,0,2.0,0.0,,0,,,0.0,,,
333,jonesch01,1885,1,CN2,AA,112,487,108,157,19,17,5,35.0,0.0,,21,,,9.0,,,
334,lathaar01,1885,1,SL4,AA,110,485,84,100,15,3,1,35.0,0.0,,18,,,5.0,,,
335,mathebo01,1885,1,PH4,AA,48,179,22,30,3,0,0,12.0,0.0,,10,,,0.0,,,
336,mcphebi01,1885,1,CN2,AA,110,431,78,114,12,4,0,46.0,0.0,,19,,,7.0,,,
337,nelsoca01,1885,1,NY4,AA,107,420,98,107,12,4,1,30.0,0.0,,61,,,3.0,,,
338,purcebl01,1885,1,PH4,AA,66,304,71,90,15,5,0,22.0,0.0,,16,,,3.0,,,
339,shaffor01,1885,2,PH4,AA,2,9,1,2,0,1,0,1.0,0.0,,1,,,0.0,,,
340,smithge01,1885,1,BR3,AA,108,419,63,108,17,11,4,62.0,0.0,,10,,,0.0,,,
341,smithpo01,1885,1,PT1,AA,106,453,85,113,11,13,0,35.0,0.0,,25,,,3.0,,,
342,snydepo01,1885,1,CN2,AA,39,152,13,36,4,3,1,19.0,0.0,,6,,,1.0,,,
343,stoveha01,1885,1,PH4,AA,112,486,130,153,27,9,13,75.0,0.0,,39,,,4.0,,,
344,terryad01,1885,1,BR3,AA,71,264,23,45,1,3,1,20.0,0.0,,10,,,0.0,,,
345,yorkto01,1885,1,BL2,AA,22,87,6,23,4,2,0,12.0,0.0,,8,,,0.0,,,
346,ansonca01,1885,1,CHN,NL,112,464,100,144,35,7,7,108.0,,,34,13.0,,,,,
347,bennech01,1885,1,DTN,NL,91,349,49,94,24,13,5,60.0,,,47,37.0,,,,,
348,broutda01,1885,1,BFN,NL,98,407,87,146,32,11,7,59.0,,,34,10.0,,,,,
349,burdoja01,1885,1,BSN,NL,45,169,18,24,5,0,0,7.0,,,8,18.0,,,,,
350,clemeja01,1885,1,PHI,NL,52,188,14,36,11,3,1,14.0,,,2,30.0,,,,,
351,connoro01,1885,1,NY1,NL,110,455,102,169,23,15,1,65.0,,,51,8.0,,,,,
352,dennyje01,1885,1,PRO,NL,83,318,40,71,14,4,3,24.0,,,12,53.0,,,,,
353,ewingbu01,1885,1,NY1,NL,81,342,81,104,15,12,6,63.0,,,13,17.0,,,,,
354,forceda01,1885,1,BFN,NL,71,253,20,57,6,1,0,15.0,,,13,19.0,,,,,
355,galvipu01,1885,1,BFN,NL,33,122,14,23,4,2,1,10.0,,,1,27.0,,,,,
356,ganzech01,1885,1,PHI,NL,34,125,15,21,3,1,0,6.0,,,4,13.0,,,,,
357,gerhajo01,1885,1,NY1,NL,112,399,43,62,12,2,0,33.0,,,24,47.0,,,,,
358,glassja01,1885,1,SL5,NL,111,446,66,125,18,3,1,40.0,,,29,10.0,,,,,
359,gorege01,1885,1,CHN,NL,109,441,115,138,21,13,5,57.0,,,68,25.0,,,,,
360,hinespa01,1885,1,PRO,NL,98,411,63,111,20,4,1,35.0,,,19,18.0,,,,,
361,keefeti01,1885,1,NY1,NL,47,166,20,27,1,5,0,12.0,,,13,22.0,,,,,
362,kellyki01,1885,1,CHN,NL,107,438,124,126,24,7,9,75.0,,,46,24.0,,,,,
363,mcguide01,1885,1,DTN,NL,34,121,11,23,4,2,0,9.0,,,5,23.0,,,,,
364,morrijo01,1885,1,BSN,NL,111,394,74,89,20,7,4,44.0,,,64,78.0,,,,,
365,nashbi01,1885,1,BSN,NL,26,94,9,24,4,0,0,11.0,,,2,9.0,,,,,
366,orourji01,1885,1,NY1,NL,112,477,119,143,21,16,5,42.0,,,40,21.0,,,,,
367,pfefffr01,1885,1,CHN,NL,112,469,90,113,12,7,5,73.0,,,26,47.0,,,,,
368,purcebl01,1885,2,BSN,NL,21,87,9,19,1,1,0,3.0,,,3,15.0,,,,,
369,quinnjo02,1885,1,SL5,NL,97,343,27,73,8,2,0,15.0,,,9,38.0,,,,,
370,richaha01,1885,1,BFN,NL,96,426,90,136,19,11,6,44.0,,,20,22.0,,,,,
371,ryanji01,1885,1,CHN,NL,3,13,2,6,1,0,0,2.0,,,1,1.0,,,,,
372,shaffor01,1885,1,SL5,NL,69,257,30,50,11,2,0,18.0,,,19,31.0,,,,,
373,startjo01,1885,1,PRO,NL,101,374,47,103,11,4,0,41.0,,,39,10.0,,,,,
374,suttoez01,1885,1,BSN,NL,110,457,78,143,23,8,4,47.0,,,17,25.0,,,,,
375,thompsa01,1885,1,DTN,NL,63,254,58,77,11,9,7,44.0,,,16,22.0,,,,,
376,wardjo01,1885,1,NY1,NL,111,446,72,101,8,9,0,37.0,,,17,39.0,,,,,
377,whitede01,1885,1,BFN,NL,98,404,54,118,6,6,0,57.0,,,12,11.0,,,,,
378,woodge01,1885,1,DTN,NL,82,362,62,105,19,8,5,28.0,,,13,19.0,,,,,
379,brownpe01,1886,1,LS2,AA,112,467,86,159,29,6,2,68.0,26.0,,30,,,7.0,,,
380,brownto01,1886,1,PT1,AA,115,460,106,131,11,11,1,51.0,30.0,,56,,,2.0,,,
381,elybo01,1886,1,LS2,AA,10,32,5,5,0,0,0,6.0,1.0,,2,,,0.0,,,
382,galvipu01,1886,1,PT1,AA,50,194,24,49,7,2,0,21.0,8.0,,3,,,0.0,,,
383,jonesch01,1886,1,CN2,AA,127,500,87,135,22,10,6,68.0,3.0,,61,,,6.0,,,
384,lathaar01,1886,1,SL4,AA,134,578,152,174,23,8,1,47.0,60.0,,55,,,6.0,,,
385,mathebo01,1886,1,PH4,AA,24,88,16,21,3,0,0,10.0,1.0,,3,,,0.0,,,
386,mcphebi01,1886,1,CN2,AA,140,560,139,150,23,12,8,70.0,40.0,,59,,,5.0,,,
387,mullato01,1886,1,CN2,AA,91,324,59,73,12,5,0,39.0,20.0,,25,,,1.0,,,
388,nelsoca01,1886,1,NY4,AA,109,413,89,93,7,2,0,23.0,14.0,,64,,,2.0,,,
389,purcebl01,1886,1,BL2,AA,26,85,17,19,0,1,0,8.0,13.0,,17,,,2.0,,,
390,robinwi01,1886,1,PH4,AA,87,342,57,69,11,3,1,30.0,33.0,,21,,,3.0,,,
391,shaffor01,1886,1,PH4,AA,21,82,15,22,3,3,0,8.0,3.0,,8,,,0.0,,,
392,smithel01,1886,1,CN2,AA,9,28,6,8,1,1,0,2.0,0.0,,9,,,0.0,,,
393,smithge01,1886,1,BR3,AA,105,426,66,105,17,6,2,45.0,22.0,,19,,,0.0,,,
394,smithpo01,1886,1,PT1,AA,126,483,75,105,20,9,2,57.0,38.0,,42,,,6.0,,,
395,snydepo01,1886,1,CN2,AA,60,220,33,41,8,3,0,28.0,11.0,,13,,,3.0,,,
396,stoveha01,1886,1,PH4,AA,123,489,115,144,28,11,7,59.0,68.0,,64,,,1.0,,,
397,terryad01,1886,1,BR3,AA,75,299,34,71,8,9,2,39.0,17.0,,10,,,1.0,,,
398,zimmech01,1886,1,NY4,AA,6,19,1,3,0,0,0,1.0,0.0,,1,,,1.0,,,
399,ansonca01,1886,1,CHN,NL,125,504,117,187,35,11,10,147.0,29.0,,55,19.0,,,,,
400,bennech01,1886,1,DTN,NL,72,235,37,57,13,5,4,34.0,4.0,,48,29.0,,,,,
401,broutda01,1886,1,DTN,NL,121,489,139,181,40,15,11,72.0,21.0,,66,16.0,,,,,
402,burdoja01,1886,1,BSN,NL,59,221,26,48,6,1,0,25.0,3.0,,11,27.0,,,,,
403,clemeja01,1886,1,PHI,NL,54,185,15,38,5,1,0,11.0,4.0,,7,34.0,,,,,
404,connoro01,1886,1,NY1,NL,118,485,105,172,29,20,7,71.0,17.0,,41,15.0,,,,,
405,dennyje01,1886,1,SL5,NL,119,475,58,122,24,6,9,62.0,16.0,,14,68.0,,,,,
406,ewingbu01,1886,1,NY1,NL,73,275,59,85,11,7,4,31.0,18.0,,16,17.0,,,,,
407,forceda01,1886,1,WS8,NL,68,242,26,44,5,1,0,16.0,9.0,,17,26.0,,,,,
408,ganzech01,1886,1,PHI,NL,1,3,0,0,0,0,0,0.0,0.0,,0,1.0,,,,,
409,ganzech01,1886,2,DTN,NL,57,213,28,58,7,2,1,31.0,5.0,,7,22.0,,,,,
410,gerhajo01,1886,1,NY1,NL,123,426,44,81,11,7,0,40.0,8.0,,22,63.0,,,,,
411,glassja01,1886,1,SL5,NL,121,486,96,158,29,7,3,40.0,38.0,,38,13.0,,,,,
412,gorege01,1886,1,CHN,NL,118,444,150,135,20,12,6,63.0,23.0,,102,30.0,,,,,
413,hinespa01,1886,1,WS8,NL,121,487,80,152,30,8,9,56.0,21.0,,35,21.0,,,,,
414,keefeti01,1886,1,NY1,NL,64,205,26,35,10,1,1,20.0,3.0,,17,42.0,,,,,
415,kellyki01,1886,1,CHN,NL,118,451,155,175,32,11,4,79.0,53.0,,83,33.0,,,,,
416,mcguide01,1886,1,PHI,NL,50,167,25,33,7,1,2,18.0,2.0,,19,25.0,,,,,
417,morrijo01,1886,1,BSN,NL,117,430,86,106,25,6,7,69.0,9.0,,56,81.0,,,,,
418,nashbi01,1886,1,BSN,NL,109,417,61,117,11,8,1,45.0,16.0,,24,28.0,,,,,
419,orourji01,1886,1,NY1,NL,105,440,106,136,26,6,1,34.0,14.0,,39,21.0,,,,,
420,pfefffr01,1886,1,CHN,NL,118,474,88,125,17,8,7,95.0,30.0,,36,46.0,,,,,
421,quinnjo02,1886,1,SL5,NL,75,271,33,63,11,3,1,21.0,12.0,,8,31.0,,,,,
422,richaha01,1886,1,DTN,NL,125,538,125,189,27,11,11,61.0,42.0,,46,27.0,,,,,
423,ryanji01,1886,1,CHN,NL,84,327,58,100,17,6,4,53.0,10.0,,12,28.0,,,,,
424,startjo01,1886,1,WS8,NL,31,122,10,27,4,1,0,17.0,4.0,,5,13.0,,,,,
425,suttoez01,1886,1,BSN,NL,116,499,83,138,21,6,3,48.0,18.0,,26,21.0,,,,,
426,thompsa01,1886,1,DTN,NL,122,503,101,156,18,13,8,89.0,13.0,,35,31.0,,,,,
427,wardjo01,1886,1,NY1,NL,122,491,82,134,17,5,2,81.0,36.0,,19,46.0,,,,,
428,whitede01,1886,1,DTN,NL,124,491,65,142,19,5,1,76.0,9.0,,31,35.0,,,,,
429,woodge01,1886,1,PHI,NL,106,450,81,123,18,15,4,50.0,9.0,,23,75.0,,,,,
430,brownpe01,1887,1,LS2,AA,134,547,137,220,35,16,4,118.0,103.0,,55,,,8.0,,,
431,crossla01,1887,1,LS2,AA,54,203,32,54,8,3,0,26.0,15.0,,15,,,1.0,,,
432,gerhajo01,1887,2,NY4,AA,85,307,40,68,13,2,0,27.0,15.0,,24,,,1.0,,,
433,jonesch01,1887,1,CN2,AA,41,153,28,48,7,4,2,40.0,7.0,,19,,,3.0,,,
434,jonesch01,1887,2,NY4,AA,62,247,30,63,11,3,3,29.0,8.0,,12,,,6.0,,,
435,lathaar01,1887,1,SL4,AA,136,627,163,198,35,10,2,83.0,129.0,,45,,,5.0,,,
436,mathebo01,1887,1,PH4,AA,7,25,5,5,0,0,0,0.0,0.0,,4,,,0.0,,,
437,mcphebi01,1887,1,CN2,AA,129,540,137,156,20,19,2,87.0,95.0,,55,,,5.0,,,
438,mullato01,1887,1,CN2,AA,56,199,35,44,6,3,3,23.0,20.0,,16,,,4.0,,,
439,nelsoca01,1887,1,NY4,AA,68,257,61,63,5,1,0,24.0,29.0,,48,,,8.0,,,
440,oconnja01,1887,1,CN2,AA,12,40,4,4,0,0,0,1.0,3.0,,2,,,0.0,,,
441,purcebl01,1887,1,BL2,AA,140,567,101,142,25,8,4,96.0,88.0,,46,,,10.0,,,
442,robinwi01,1887,1,PH4,AA,68,264,28,60,6,2,1,24.0,15.0,,14,,,1.0,,,
443,smithel01,1887,1,CN2,AA,52,186,26,47,10,6,0,23.0,5.0,,11,,,1.0,,,
444,smithge01,1887,1,BR3,AA,103,435,79,128,19,16,4,72.0,26.0,,13,,,1.0,,,
445,snydepo01,1887,1,CL3,AA,74,282,33,72,12,6,0,27.0,5.0,,9,,,1.0,,,
446,stoveha01,1887,1,PH4,AA,124,497,125,142,31,12,4,77.0,74.0,,56,,,7.0,,,
447,terryad01,1887,1,BR3,AA,86,352,56,103,6,10,3,65.0,27.0,,16,,,0.0,,,
448,tucketo01,1887,1,BL2,AA,136,524,114,144,15,9,6,84.0,85.0,,29,,,29.0,,,
449,weyhigu01,1887,1,PH4,AA,57,209,19,42,6,1,0,16.0,8.0,,6,,,0.0,,,
450,zimmech01,1887,1,CL3,AA,14,52,9,12,5,0,0,4.0,1.0,,4,,,1.0,,,
451,ansonca01,1887,1,CHN,NL,122,472,107,164,33,13,7,102.0,27.0,,60,18.0,,1.0,,,
452,bennech01,1887,1,DTN,NL,46,160,26,39,6,5,3,20.0,7.0,,30,22.0,,0.0,,,
453,broutda01,1887,1,DTN,NL,123,500,153,169,36,20,12,101.0,34.0,,71,9.0,,6.0,,,
454,brownto01,1887,1,PIT,NL,47,192,30,47,3,4,0,6.0,12.0,,11,40.0,,1.0,,,
455,brownto01,1887,2,IN3,NL,36,140,20,25,3,0,2,9.0,13.0,,8,25.0,,1.0,,,
456,burdoja01,1887,1,BSN,NL,65,237,36,61,6,0,0,29.0,19.0,,18,22.0,,4.0,,,
457,clemeja01,1887,1,PHI,NL,66,246,48,69,13,7,1,47.0,7.0,,9,24.0,,4.0,,,
458,connoro01,1887,1,NY1,NL,127,471,113,134,26,22,17,104.0,43.0,,75,50.0,,8.0,,,
459,dalyto01,1887,1,CHN,NL,74,256,45,53,10,4,2,17.0,29.0,,22,25.0,,0.0,,,
460,dennyje01,1887,1,IN3,NL,122,510,86,165,34,12,11,97.0,29.0,,13,22.0,,3.0,,,
461,ewingbu01,1887,1,NY1,NL,77,318,83,97,17,13,6,44.0,26.0,,30,33.0,,3.0,,,
462,galvipu01,1887,1,PIT,NL,49,193,10,41,7,3,2,22.0,5.0,,2,47.0,,0.0,,,
463,ganzech01,1887,1,DTN,NL,57,227,40,59,6,5,0,20.0,3.0,,8,2.0,,1.0,,,
464,gerhajo01,1887,1,NY1,NL,1,4,0,0,0,0,0,0.0,0.0,,0,0.0,,0.0,,,
465,glassja01,1887,1,IN3,NL,122,483,91,142,18,7,0,40.0,62.0,,41,8.0,,10.0,,,
466,gorege01,1887,1,NY1,NL,111,459,95,133,16,5,1,49.0,39.0,,42,18.0,,7.0,,,
467,hinespa01,1887,1,WS8,NL,123,478,83,147,32,5,10,72.0,46.0,,48,24.0,,8.0,,,
468,keefeti01,1887,1,NY1,NL,56,191,27,42,7,6,2,23.0,2.0,,20,41.0,,0.0,,,
469,kellyki01,1887,1,BSN,NL,116,484,120,156,34,11,8,63.0,84.0,,55,40.0,,1.0,,,
470,maulal01,1887,1,PHI,NL,16,56,15,17,2,2,1,4.0,5.0,,15,10.0,,0.0,,,
471,mcguide01,1887,1,PHI,NL,41,150,22,46,6,6,2,23.0,3.0,,11,8.0,,2.0,,,
472,morrijo01,1887,1,BSN,NL,127,504,79,141,32,6,12,81.0,19.0,,37,86.0,,1.0,,,
473,nashbi01,1887,1,BSN,NL,121,475,100,140,24,12,6,94.0,43.0,,60,30.0,,2.0,,,
474,nelsoca01,1887,2,NY1,NL,1,2,0,0,0,0,0,0.0,0.0,,0,1.0,,0.0,,,
475,orourji01,1887,1,NY1,NL,103,397,73,113,15,13,3,88.0,46.0,,36,11.0,,5.0,,,
476,pfefffr01,1887,1,CHN,NL,123,479,95,133,21,6,16,89.0,57.0,,34,20.0,,1.0,,,
477,richaha01,1887,1,DTN,NL,120,543,131,178,25,18,8,94.0,29.0,,31,40.0,,2.0,,,
478,ryanji01,1887,1,CHN,NL,126,508,117,145,23,10,11,74.0,50.0,,53,19.0,,6.0,,,
479,smithpo01,1887,1,PIT,NL,122,456,69,98,12,7,2,54.0,30.0,,30,48.0,,13.0,,,
480,suttoez01,1887,1,BSN,NL,77,326,58,99,14,9,3,46.0,17.0,,13,6.0,,6.0,,,
481,thompsa01,1887,1,DTN,NL,127,545,118,203,29,23,11,166.0,22.0,,32,19.0,,9.0,,,
482,vanhage01,1887,1,CHN,NL,45,172,30,35,4,0,3,17.0,12.0,,15,15.0,,1.0,,,
483,wardjo01,1887,1,NY1,NL,129,545,114,184,16,5,1,53.0,111.0,,29,12.0,,4.0,,,
484,whitede01,1887,1,DTN,NL,111,449,71,136,20,11,3,75.0,20.0,,26,15.0,,9.0,,,
485,woodge01,1887,1,PHI,NL,113,491,118,142,22,19,14,66.0,19.0,,40,51.0,,6.0,,,
486,brownpe01,1888,1,LS2,AA,99,383,58,120,22,8,3,72.0,36.0,,37,,,4.0,,,
487,burdoja01,1888,2,BR3,AA,70,246,15,30,1,2,1,8.0,9.0,,8,,,5.0,,,
488,crossla01,1888,1,LS2,AA,47,181,20,41,3,0,0,15.0,10.0,,2,,,1.0,,,
489,jonesch01,1888,1,KC2,AA,6,25,2,4,0,1,0,5.0,1.0,,1,,,0.0,,,
490,lathaar01,1888,1,SL4,AA,133,570,119,151,19,5,2,31.0,109.0,,43,,,8.0,,,
491,mcguide01,1888,3,CL3,AA,26,94,15,24,1,3,1,13.0,2.0,,7,,,4.0,,,
492,mcphebi01,1888,1,CN2,AA,111,458,88,110,12,10,4,51.0,54.0,,43,,,5.0,,,
493,mullato01,1888,1,CN2,AA,51,175,27,44,4,4,1,16.0,12.0,,8,,,3.0,,,
494,oconnja01,1888,1,CN2,AA,36,137,14,28,3,1,1,17.0,12.0,,6,,,1.0,,,
495,purcebl01,1888,1,BL2,AA,101,406,53,96,9,4,2,39.0,16.0,,27,,,3.0,,,
496,purcebl01,1888,2,PH4,AA,18,66,10,11,3,1,0,6.0,10.0,,5,,,1.0,,,
497,robinwi01,1888,1,PH4,AA,66,254,32,62,7,2,1,31.0,11.0,,9,,,0.0,,,
498,smithel01,1888,1,CN2,AA,40,129,15,29,4,1,0,9.0,2.0,,20,,,0.0,,,
499,smithge01,1888,1,BR3,AA,103,402,47,86,10,7,3,61.0,27.0,,22,,,0.0,,,
500,snydepo01,1888,1,CL3,AA,64,237,22,51,7,3,0,14.0,9.0,,6,,,1.0,,,
501,stoveha01,1888,1,PH4,AA,130,530,127,152,25,20,9,65.0,87.0,,62,,,3.0,,,
502,terryad01,1888,1,BR3,AA,30,115,13,29,6,0,0,8.0,7.0,,5,,,0.0,,,
503,tucketo01,1888,1,BL2,AA,136,520,74,149,17,12,6,61.0,43.0,,16,,,18.0,,,
504,weyhigu01,1888,1,PH4,AA,48,184,19,40,6,8,1,14.0,5.0,,1,,,0.0,,,
505,zimmech01,1888,1,CL3,AA,65,212,27,51,11,4,0,22.0,15.0,,18,,,4.0,,,
506,ansonca01,1888,1,CHN,NL,134,515,101,177,20,12,12,84.0,28.0,,47,24.0,,1.0,,,
507,becklja01,1888,1,PIT,NL,71,283,35,97,15,3,0,27.0,20.0,,7,22.0,,2.0,,,
508,bennech01,1888,1,DTN,NL,74,258,32,68,12,4,5,29.0,4.0,,31,40.0,,2.0,,,
509,broutda01,1888,1,DTN,NL,129,522,118,160,33,11,9,66.0,34.0,,68,13.0,,12.0,,,
510,brownto01,1888,1,BSN,NL,107,420,62,104,10,7,9,49.0,46.0,,30,68.0,,1.0,,,
511,burdoja01,1888,1,BSN,NL,22,79,5,16,0,0,0,4.0,1.0,,2,5.0,,1.0,,,
512,clemeja01,1888,1,PHI,NL,86,326,26,80,8,4,1,32.0,3.0,,10,36.0,,4.0,,,
513,connoro01,1888,1,NY1,NL,134,481,98,140,15,17,14,71.0,27.0,,73,44.0,,4.0,,,
514,dalyto01,1888,1,CHN,NL,65,219,34,42,2,6,0,29.0,10.0,,10,26.0,,1.0,,,
515,delahed01,1888,1,PHI,NL,74,290,40,66,12,2,1,31.0,38.0,,12,26.0,,1.0,,,
516,dennyje01,1888,1,IN3,NL,126,524,92,137,27,7,12,63.0,32.0,,9,79.0,,2.0,,,
517,duffyhu01,1888,1,CHN,NL,71,298,60,84,10,4,7,41.0,13.0,,9,32.0,,1.0,,,
518,ewingbu01,1888,1,NY1,NL,103,415,83,127,18,15,6,58.0,53.0,,24,28.0,,3.0,,,
519,farredu01,1888,1,CHN,NL,64,241,34,56,6,3,3,19.0,8.0,,4,41.0,,0.0,,,
520,galvipu01,1888,1,PIT,NL,50,175,6,25,1,1,1,3.0,4.0,,1,51.0,,0.0,,,
521,ganzech01,1888,1,DTN,NL,95,386,45,96,13,5,1,46.0,12.0,,14,15.0,,1.0,,,
522,glassja01,1888,1,IN3,NL,113,442,63,119,17,3,1,45.0,48.0,,14,17.0,,7.0,,,
523,gleaski01,1888,1,PHI,NL,24,83,4,17,2,0,0,5.0,3.0,,3,16.0,,0.0,,,
524,gorege01,1888,1,NY1,NL,64,254,37,56,4,4,2,17.0,11.0,,30,31.0,,2.0,,,
525,hallmbi01,1888,1,PHI,NL,18,63,5,13,4,1,0,6.0,1.0,,1,12.0,,0.0,,,
526,hinespa01,1888,1,IN3,NL,133,513,84,144,26,3,4,58.0,31.0,,41,45.0,,8.0,,,
