,id,date,time,name,size,type,price
374,2015-000152,2015-01-03,15:09:42,hawaiian,S,classic,10.5
375,2015-000153,2015-01-03,15:16:34,mexicana,M,veggie,16.0
376,2015-000154,2015-01-03,15:22:43,prsc_argla,S,supreme,12.5
377,2015-000155,2015-01-03,15:28:59,pepperoni,L,classic,15.25
378,2015-000155,2015-01-03,15:28:59,ckn_pesto,S,chicken,12.75
379,2015-000155,2015-01-03,15:28:59,napolitana,L,classic,20.5
380,2015-000155,2015-01-03,15:28:59,peppr_salami,L,supreme,20.75
381,2015-000156,2015-01-03,15:42:19,thai_ckn,L,chicken,20.75
382,2015-000156,2015-01-03,15:42:19,napolitana,M,classic,16.0
383,2015-000157,2015-01-03,15:43:03,sicilian,M,supreme,16.25
384,2015-000157,2015-01-03,15:43:03,spin_pesto,M,veggie,16.5
385,2015-000157,2015-01-03,15:43:03,mediterraneo,M,veggie,16.0
386,2015-000157,2015-01-03,15:43:03,ital_supr,L,supreme,20.75
387,2015-000158,2015-01-03,15:54:30,thai_ckn,M,chicken,16.75
388,2015-000158,2015-01-03,15:54:30,ital_veggie,M,veggie,16.75
389,2015-000159,2015-01-03,15:59:22,thai_ckn,M,chicken,16.75
390,2015-000159,2015-01-03,15:59:22,four_cheese,L,veggie,17.95
391,2015-000160,2015-01-03,16:35:33,classic_dlx,M,classic,16.0
392,2015-000161,2015-01-03,16:43:46,hawaiian,S,classic,10.5
393,2015-000161,2015-01-03,16:43:46,the_greek,XL,classic,25.5
394,2015-000161,2015-01-03,16:43:46,spicy_ital,M,supreme,16.5
395,2015-000162,2015-01-03,16:51:22,big_meat,S,classic,12.0
396,2015-000163,2015-01-03,16:54:54,the_greek,M,classic,16.0
397,2015-000163,2015-01-03,16:54:54,hawaiian,M,classic,13.25
398,2015-000163,2015-01-03,16:54:54,pepperoni,L,classic,15.25
399,2015-000164,2015-01-03,16:56:33,pepperoni,M,classic,12.5
400,2015-000164,2015-01-03,16:56:33,cali_ckn,L,chicken,20.75
401,2015-000165,2015-01-03,16:57:37,prsc_argla,M,supreme,16.5
402,2015-000166,2015-01-03,16:58:51,prsc_argla,S,supreme,12.5
403,2015-000167,2015-01-03,17:00:49,bbq_ckn,L,chicken,20.75
404,2015-000167,2015-01-03,17:00:49,pepperoni,M,classic,12.5
405,2015-000167,2015-01-03,17:00:49,ital_supr,M,supreme,16.5
406,2015-000168,2015-01-03,17:02:27,veggie_veg,M,veggie,16.0
407,2015-000168,2015-01-03,17:02:27,big_meat,S,classic,12.0
408,2015-000169,2015-01-03,17:15:48,sicilian,M,supreme,16.25
409,2015-000169,2015-01-03,17:15:48,four_cheese,L,veggie,17.95
410,2015-000169,2015-01-03,17:15:48,ital_cpcllo,S,classic,12.0
411,2015-000170,2015-01-03,17:21:31,hawaiian,L,classic,16.5
412,2015-000171,2015-01-03,17:23:03,napolitana,M,classic,16.0
413,2015-000172,2015-01-03,17:29:24,thai_ckn,L,chicken,20.75
414,2015-000172,2015-01-03,17:29:24,spinach_supr,M,supreme,16.5
415,2015-000172,2015-01-03,17:29:24,napolitana,S,classic,12.0
416,2015-000173,2015-01-03,17:35:30,cali_ckn,M,chicken,16.75
417,2015-000173,2015-01-03,17:35:30,classic_dlx,M,classic,16.0
418,2015-000173,2015-01-03,17:35:30,veggie_veg,L,veggie,20.25
419,2015-000174,2015-01-03,17:37:49,big_meat,S,classic,12.0
420,2015-000174,2015-01-03,17:37:49,cali_ckn,M,chicken,16.75
421,2015-000174,2015-01-03,17:37:49,ital_cpcllo,M,classic,16.0
422,2015-000174,2015-01-03,17:37:49,cali_ckn,L,chicken,20.75
423,2015-000175,2015-01-03,17:50:51,ital_supr,L,supreme,20.75
424,2015-000176,2015-01-03,17:51:57,cali_ckn,L,chicken,20.75
425,2015-000176,2015-01-03,17:51:57,peppr_salami,M,supreme,16.5
426,2015-000177,2015-01-03,17:54:36,thai_ckn,L,chicken,20.75
427,2015-000177,2015-01-03,17:54:36,napolitana,S,classic,12.0
428,2015-000178,2015-01-03,18:15:03,peppr_salami,L,supreme,20.75
429,2015-000179,2015-01-03,18:20:14,sicilian,M,supreme,16.25
430,2015-000179,2015-01-03,18:20:14,veggie_veg,S,veggie,12.0
431,2015-000179,2015-01-03,18:20:14,hawaiian,L,classic,16.5
432,2015-000180,2015-01-03,18:33:34,prsc_argla,L,supreme,20.75
433,2015-000180,2015-01-03,18:33:34,classic_dlx,L,classic,20.5
434,2015-000181,2015-01-03,18:49:32,mexicana,L,veggie,20.25
435,2015-000182,2015-01-03,18:50:10,peppr_salami,L,supreme,20.75
436,2015-000182,2015-01-03,18:50:10,brie_carre,S,supreme,23.65
437,2015-000183,2015-01-03,18:54:55,spin_pesto,S,veggie,12.5
438,2015-000183,2015-01-03,18:54:55,spin_pesto,L,veggie,20.75
439,2015-000183,2015-01-03,18:54:55,napolitana,M,classic,16.0
440,2015-000184,2015-01-03,18:59:05,hawaiian,L,classic,16.5
441,2015-000185,2015-01-03,19:08:33,sicilian,M,supreme,16.25
442,2015-000185,2015-01-03,19:08:33,spin_pesto,S,veggie,12.5
443,2015-000186,2015-01-03,19:36:00,spin_pesto,L,veggie,20.75
444,2015-000186,2015-01-03,19:36:00,southw_ckn,L,chicken,20.75
445,2015-000186,2015-01-03,19:36:00,mexicana,L,veggie,20.25
446,2015-000186,2015-01-03,19:36:00,thai_ckn,L,chicken,20.75
447,2015-000187,2015-01-03,19:37:12,five_cheese,L,veggie,18.5
448,2015-000187,2015-01-03,19:37:12,spin_pesto,L,veggie,20.75
449,2015-000188,2015-01-03,20:08:39,peppr_salami,L,supreme,20.75
450,2015-000188,2015-01-03,20:08:39,five_cheese,L,veggie,18.5
451,2015-000188,2015-01-03,20:08:39,pepperoni,S,classic,9.75
452,2015-000189,2015-01-03,20:12:14,thai_ckn,S,chicken,12.75
453,2015-000189,2015-01-03,20:12:14,big_meat,S,classic,12.0
454,2015-000189,2015-01-03,20:12:14,big_meat,S,classic,12.0
455,2015-000190,2015-01-03,20:14:23,pep_msh_pep,S,classic,11.0
456,2015-000190,2015-01-03,20:14:23,prsc_argla,L,supreme,20.75
457,2015-000190,2015-01-03,20:14:23,four_cheese,M,veggie,14.75
458,2015-000190,2015-01-03,20:14:23,bbq_ckn,L,chicken,20.75
459,2015-000191,2015-01-03,20:24:50,cali_ckn,L,chicken,20.75
460,2015-000191,2015-01-03,20:24:50,ckn_alfredo,M,chicken,16.75
461,2015-000192,2015-01-03,20:30:08,southw_ckn,L,chicken,20.75
462,2015-000192,2015-01-03,20:30:08,sicilian,S,supreme,12.25
463,2015-000193,2015-01-03,20:55:47,big_meat,S,classic,12.0
464,2015-000193,2015-01-03,20:55:47,cali_ckn,M,chicken,16.75
465,2015-000193,2015-01-03,20:55:47,ckn_alfredo,L,chicken,20.75
466,2015-000193,2015-01-03,20:55:47,ckn_alfredo,L,chicken,20.75
467,2015-000194,2015-01-03,21:21:24,bbq_ckn,S,chicken,12.75
468,2015-000195,2015-01-03,21:25:20,bbq_ckn,L,chicken,20.75
469,2015-000196,2015-01-03,21:40:14,veggie_veg,M,veggie,16.0
470,2015-000196,2015-01-03,21:40:14,sicilian,S,supreme,12.25
471,2015-000196,2015-01-03,21:40:14,spicy_ital,M,supreme,16.5
472,2015-000197,2015-01-03,21:47:48,ital_cpcllo,L,classic,20.5
473,2015-000197,2015-01-03,21:47:48,soppressata,L,supreme,20.75
474,2015-000197,2015-01-03,21:47:48,four_cheese,L,veggie,17.95
475,2015-000197,2015-01-03,21:47:48,ital_veggie,L,veggie,21.0
476,2015-000198,2015-01-03,21:55:42,big_meat,S,classic,12.0
477,2015-000198,2015-01-03,21:55:42,ckn_alfredo,L,chicken,20.75
478,2015-000199,2015-01-03,22:10:38,ckn_alfredo,M,chicken,16.75
479,2015-000200,2015-01-03,22:24:05,the_greek,XL,classic,25.5
480,2015-000201,2015-01-03,22:29:59,the_greek,XL,classic,25.5
481,2015-000201,2015-01-03,22:29:59,ital_supr,L,supreme,20.75
482,2015-000201,2015-01-03,22:29:59,ckn_pesto,L,chicken,20.75
483,2015-000201,2015-01-03,22:29:59,calabrese,M,supreme,16.25
484,2015-000202,2015-01-03,22:50:29,cali_ckn,S,chicken,12.75
485,2015-000203,2015-01-04,11:30:48,the_greek,S,classic,12.0
486,2015-000203,2015-01-04,11:30:48,cali_ckn,L,chicken,20.75
487,2015-000203,2015-01-04,11:30:48,ital_veggie,M,veggie,16.75
488,2015-000203,2015-01-04,11:30:48,pep_msh_pep,L,classic,17.5
489,2015-000204,2015-01-04,11:36:25,spicy_ital,L,supreme,20.75
490,2015-000205,2015-01-04,11:43:54,cali_ckn,S,chicken,12.75
491,2015-000205,2015-01-04,11:43:54,ckn_alfredo,M,chicken,16.75
492,2015-000205,2015-01-04,11:43:54,prsc_argla,S,supreme,12.5
493,2015-000206,2015-01-04,11:45:10,napolitana,M,classic,16.0
494,2015-000206,2015-01-04,11:45:10,pepperoni,S,classic,9.75
495,2015-000206,2015-01-04,11:45:10,spicy_ital,L,supreme,20.75
496,2015-000207,2015-01-04,12:03:58,spicy_ital,L,supreme,20.75
497,2015-000208,2015-01-04,12:12:05,bbq_ckn,L,chicken,20.75
498,2015-000208,2015-01-04,12:12:05,pepperoni,M,classic,12.5
499,2015-000208,2015-01-04,12:12:05,the_greek,M,classic,16.0
500,2015-000208,2015-01-04,12:12:05,bbq_ckn,S,chicken,12.75
501,2015-000208,2015-01-04,12:12:05,ckn_alfredo,M,chicken,16.75
502,2015-000209,2015-01-04,12:29:17,cali_ckn,L,chicken,20.75
503,2015-000210,2015-01-04,12:34:13,spinach_fet,S,veggie,12.0
504,2015-000211,2015-01-04,12:54:20,pepperoni,S,classic,9.75
505,2015-000212,2015-01-04,13:16:03,ital_cpcllo,L,classic,20.5
506,2015-000213,2015-01-04,13:20:39,four_cheese,L,veggie,17.95
507,2015-000214,2015-01-04,13:39:16,mexicana,S,veggie,12.0
508,2015-000214,2015-01-04,13:39:16,spin_pesto,M,veggie,16.5
509,2015-000214,2015-01-04,13:39:16,ital_cpcllo,L,classic,20.5
510,2015-000214,2015-01-04,13:39:16,ital_supr,M,supreme,16.5
511,2015-000215,2015-01-04,13:44:49,green_garden,S,veggie,12.0
512,2015-000216,2015-01-04,14:31:56,five_cheese,L,veggie,18.5
513,2015-000216,2015-01-04,14:31:56,hawaiian,L,classic,16.5
514,2015-000216,2015-01-04,14:31:56,bbq_ckn,M,chicken,16.75
515,2015-000217,2015-01-04,14:35:03,spinach_fet,S,veggie,12.0
516,2015-000217,2015-01-04,14:35:03,classic_dlx,M,classic,16.0
517,2015-000218,2015-01-04,14:35:11,spicy_ital,M,supreme,16.5
518,2015-000219,2015-01-04,14:42:01,peppr_salami,M,supreme,16.5
519,2015-000219,2015-01-04,14:42:01,five_cheese,L,veggie,18.5
520,2015-000219,2015-01-04,14:42:01,bbq_ckn,L,chicken,20.75
521,2015-000219,2015-01-04,14:42:01,spinach_fet,M,veggie,16.0
522,2015-000220,2015-01-04,15:31:59,hawaiian,S,classic,10.5
523,2015-000220,2015-01-04,15:31:59,napolitana,L,classic,20.5
524,2015-000220,2015-01-04,15:31:59,ital_cpcllo,S,classic,12.0
525,2015-000220,2015-01-04,15:31:59,spicy_ital,L,supreme,20.75
526,2015-000221,2015-01-04,15:33:18,five_cheese,L,veggie,18.5
527,2015-000221,2015-01-04,15:33:18,prsc_argla,M,supreme,16.5
528,2015-000221,2015-01-04,15:33:18,the_greek,S,classic,12.0
529,2015-000222,2015-01-04,15:46:38,four_cheese,L,veggie,17.95
530,2015-000222,2015-01-04,15:46:38,sicilian,S,supreme,12.25
531,2015-000223,2015-01-04,16:08:20,pep_msh_pep,S,classic,11.0
532,2015-000224,2015-01-04,16:39:58,thai_ckn,L,chicken,20.75
533,2015-000224,2015-01-04,16:39:58,napolitana,M,classic,16.0
534,2015-000224,2015-01-04,16:39:58,ital_supr,M,supreme,16.5
535,2015-000224,2015-01-04,16:39:58,ckn_alfredo,S,chicken,12.75
536,2015-000225,2015-01-04,16:41:48,bbq_ckn,L,chicken,20.75
537,2015-000225,2015-01-04,16:41:48,bbq_ckn,M,chicken,16.75
538,2015-000225,2015-01-04,16:41:48,southw_ckn,S,chicken,12.75
539,2015-000226,2015-01-04,16:59:39,classic_dlx,L,classic,20.5
540,2015-000227,2015-01-04,17:24:39,the_greek,M,classic,16.0
541,2015-000227,2015-01-04,17:24:39,bbq_ckn,M,chicken,16.75
542,2015-000228,2015-01-04,17:31:24,ital_veggie,S,veggie,12.75
543,2015-000229,2015-01-04,17:37:57,ital_veggie,L,veggie,21.0
544,2015-000229,2015-01-04,17:37:57,prsc_argla,L,supreme,20.75
545,2015-000229,2015-01-04,17:37:57,spin_pesto,S,veggie,12.5
546,2015-000230,2015-01-04,17:58:38,thai_ckn,M,chicken,16.75
547,2015-000231,2015-01-04,18:04:18,cali_ckn,L,chicken,20.75
548,2015-000231,2015-01-04,18:04:18,prsc_argla,S,supreme,12.5
549,2015-000231,2015-01-04,18:04:18,napolitana,S,classic,12.0
550,2015-000232,2015-01-04,18:21:59,bbq_ckn,M,chicken,16.75
551,2015-000232,2015-01-04,18:21:59,spinach_supr,L,supreme,20.75
552,2015-000233,2015-01-04,18:26:51,spinach_fet,S,veggie,12.0
553,2015-000234,2015-01-04,18:36:09,napolitana,M,classic,16.0
554,2015-000234,2015-01-04,18:36:09,ital_supr,S,supreme,12.5
555,2015-000234,2015-01-04,18:36:09,ckn_alfredo,M,chicken,16.75
556,2015-000235,2015-01-04,18:51:30,cali_ckn,M,chicken,16.75
557,2015-000236,2015-01-04,19:21:04,green_garden,M,veggie,16.0
558,2015-000236,2015-01-04,19:21:04,classic_dlx,L,classic,20.5
559,2015-000237,2015-01-04,19:27:48,green_garden,S,veggie,12.0
560,2015-000238,2015-01-04,19:45:15,spin_pesto,L,veggie,20.75
561,2015-000239,2015-01-04,19:57:52,thai_ckn,M,chicken,16.75
562,2015-000239,2015-01-04,19:57:52,ital_supr,L,supreme,20.75
563,2015-000240,2015-01-04,20:10:24,four_cheese,M,veggie,14.75
564,2015-000241,2015-01-04,20:11:25,spinach_supr,L,supreme,20.75
565,2015-000241,2015-01-04,20:11:25,sicilian,M,supreme,16.25
566,2015-000242,2015-01-04,20:15:29,veggie_veg,M,veggie,16.0
567,2015-000242,2015-01-04,20:15:29,thai_ckn,L,chicken,20.75
568,2015-000242,2015-01-04,20:15:29,calabrese,M,supreme,16.25
569,2015-000243,2015-01-04,20:26:17,classic_dlx,L,classic,20.5
570,2015-000243,2015-01-04,20:26:17,spinach_supr,S,supreme,12.5
571,2015-000244,2015-01-04,20:26:22,spicy_ital,L,supreme,20.75
572,2015-000244,2015-01-04,20:26:22,ital_supr,S,supreme,12.5
573,2015-000245,2015-01-04,20:28:41,bbq_ckn,L,chicken,20.75
574,2015-000245,2015-01-04,20:28:41,ckn_pesto,L,chicken,20.75
575,2015-000246,2015-01-04,20:30:48,pepperoni,L,classic,15.25
576,2015-000246,2015-01-04,20:30:48,ckn_alfredo,M,chicken,16.75
577,2015-000247,2015-01-04,20:55:29,spinach_supr,S,supreme,12.5
578,2015-000247,2015-01-04,20:55:29,hawaiian,M,classic,13.25
579,2015-000247,2015-01-04,20:55:29,sicilian,M,supreme,16.25
580,2015-000248,2015-01-04,20:58:19,thai_ckn,L,chicken,20.75
581,2015-000248,2015-01-04,20:58:19,hawaiian,S,classic,10.5
582,2015-000249,2015-01-04,21:06:16,calabrese,S,supreme,12.25
583,2015-000249,2015-01-04,21:06:16,bbq_ckn,L,chicken,20.75
584,2015-000250,2015-01-04,21:07:05,four_cheese,M,veggie,14.75
585,2015-000251,2015-01-04,21:10:05,mexicana,M,veggie,16.0
586,2015-000252,2015-01-04,22:13:15,prsc_argla,M,supreme,16.5
587,2015-000253,2015-01-04,22:16:18,brie_carre,S,supreme,23.65
588,2015-000254,2015-01-04,22:22:13,five_cheese,L,veggie,18.5
589,2015-000254,2015-01-04,22:22:13,brie_carre,S,supreme,23.65
590,2015-000254,2015-01-04,22:22:13,bbq_ckn,L,chicken,20.75
591,2015-000255,2015-01-05,11:23:35,hawaiian,L,classic,16.5
592,2015-000255,2015-01-05,11:23:35,green_garden,M,veggie,16.0
593,2015-000255,2015-01-05,11:23:35,spinach_fet,M,veggie,16.0
594,2015-000255,2015-01-05,11:23:35,five_cheese,L,veggie,18.5
595,2015-000256,2015-01-05,11:56:06,pep_msh_pep,L,classic,17.5
596,2015-000257,2015-01-05,11:59:04,cali_ckn,L,chicken,20.75
597,2015-000257,2015-01-05,11:59:04,ckn_alfredo,L,chicken,20.75
598,2015-000258,2015-01-05,11:59:23,classic_dlx,M,classic,16.0
599,2015-000259,2015-01-05,12:04:25,pepperoni,L,classic,15.25
600,2015-000260,2015-01-05,12:06:27,five_cheese,L,veggie,18.5
601,2015-000260,2015-01-05,12:06:27,the_greek,L,classic,20.5
602,2015-000261,2015-01-05,12:38:29,brie_carre,S,supreme,23.65
603,2015-000262,2015-01-05,12:42:01,cali_ckn,M,chicken,16.75
604,2015-000263,2015-01-05,12:57:22,spin_pesto,L,veggie,20.75
605,2015-000264,2015-01-05,13:03:59,mexicana,M,veggie,16.0
606,2015-000265,2015-01-05,13:04:42,mexicana,L,veggie,20.25
607,2015-000265,2015-01-05,13:04:42,ckn_alfredo,M,chicken,16.75
608,2015-000265,2015-01-05,13:04:42,spicy_ital,L,supreme,20.75
609,2015-000265,2015-01-05,13:04:42,sicilian,M,supreme,16.25
610,2015-000266,2015-01-05,13:09:29,peppr_salami,M,supreme,16.5
611,2015-000267,2015-01-05,13:37:50,mediterraneo,L,veggie,20.25
612,2015-000267,2015-01-05,13:37:50,four_cheese,L,veggie,17.95
613,2015-000267,2015-01-05,13:37:50,napolitana,S,classic,12.0
614,2015-000268,2015-01-05,13:40:46,pepperoni,S,classic,9.75
615,2015-000268,2015-01-05,13:40:46,ital_supr,L,supreme,20.75
616,2015-000269,2015-01-05,13:49:34,ckn_alfredo,M,chicken,16.75
617,2015-000270,2015-01-05,14:09:02,spin_pesto,L,veggie,20.75
618,2015-000270,2015-01-05,14:09:02,southw_ckn,L,chicken,20.75
619,2015-000270,2015-01-05,14:09:02,thai_ckn,L,chicken,20.75
620,2015-000271,2015-01-05,14:22:19,cali_ckn,M,chicken,16.75
621,2015-000271,2015-01-05,14:22:19,ckn_alfredo,M,chicken,16.75
622,2015-000271,2015-01-05,14:22:19,ckn_alfredo,M,chicken,16.75
623,2015-000271,2015-01-05,14:22:19,ckn_pesto,L,chicken,20.75
624,2015-000271,2015-01-05,14:22:19,cali_ckn,M,chicken,16.75
625,2015-000271,2015-01-05,14:22:19,classic_dlx,M,classic,16.0
626,2015-000271,2015-01-05,14:22:19,the_greek,S,classic,12.0
627,2015-000271,2015-01-05,14:22:19,sicilian,S,supreme,12.25
628,2015-000271,2015-01-05,14:22:19,big_meat,S,classic,12.0
629,2015-000271,2015-01-05,14:22:19,ckn_pesto,L,chicken,20.75
630,2015-000271,2015-01-05,14:22:19,southw_ckn,M,chicken,16.75
631,2015-000271,2015-01-05,14:22:19,soppressata,M,supreme,16.5
632,2015-000271,2015-01-05,14:22:19,ital_supr,M,supreme,16.5
633,2015-000272,2015-01-05,14:24:05,ital_supr,M,supreme,16.5
634,2015-000273,2015-01-05,14:28:00,soppressata,S,supreme,12.5
635,2015-000274,2015-01-05,14:36:33,four_cheese,L,veggie,17.95
636,2015-000274,2015-01-05,14:36:33,thai_ckn,L,chicken,20.75
637,2015-000275,2015-01-05,14:38:14,sicilian,M,supreme,16.25
638,2015-000275,2015-01-05,14:38:14,five_cheese,L,veggie,18.5
639,2015-000275,2015-01-05,14:38:14,pepperoni,S,classic,9.75
640,2015-000275,2015-01-05,14:38:14,classic_dlx,L,classic,20.5
641,2015-000276,2015-01-05,15:18:18,spicy_ital,L,supreme,20.75
642,2015-000276,2015-01-05,15:18:18,five_cheese,L,veggie,18.5
643,2015-000277,2015-01-05,15:41:50,four_cheese,M,veggie,14.75
644,2015-000278,2015-01-05,15:49:21,southw_ckn,L,chicken,20.75
645,2015-000278,2015-01-05,15:49:21,ital_veggie,M,veggie,16.75
646,2015-000279,2015-01-05,16:07:03,ckn_alfredo,M,chicken,16.75
647,2015-000279,2015-01-05,16:07:03,cali_ckn,M,chicken,16.75
648,2015-000280,2015-01-05,16:20:23,prsc_argla,M,supreme,16.5
649,2015-000280,2015-01-05,16:20:23,veggie_veg,M,veggie,16.0
650,2015-000281,2015-01-05,16:33:48,sicilian,S,supreme,12.25
651,2015-000282,2015-01-05,16:49:38,classic_dlx,S,classic,12.0
652,2015-000282,2015-01-05,16:49:38,peppr_salami,L,supreme,20.75
653,2015-000282,2015-01-05,16:49:38,five_cheese,L,veggie,18.5
654,2015-000282,2015-01-05,16:49:38,spin_pesto,L,veggie,20.75
655,2015-000283,2015-01-05,16:51:43,napolitana,M,classic,16.0
656,2015-000284,2015-01-05,16:58:16,four_cheese,M,veggie,14.75
657,2015-000284,2015-01-05,16:58:16,napolitana,M,classic,16.0
658,2015-000284,2015-01-05,16:58:16,hawaiian,S,classic,10.5
659,2015-000285,2015-01-05,16:58:38,prsc_argla,L,supreme,20.75
660,2015-000286,2015-01-05,17:01:23,ital_supr,M,supreme,16.5
661,2015-000286,2015-01-05,17:01:23,peppr_salami,L,supreme,20.75
662,2015-000287,2015-01-05,17:30:09,sicilian,S,supreme,12.25
663,2015-000287,2015-01-05,17:30:09,ital_supr,M,supreme,16.5
664,2015-000287,2015-01-05,17:30:09,pep_msh_pep,M,classic,14.5
665,2015-000287,2015-01-05,17:30:09,pepperoni,M,classic,12.5
666,2015-000288,2015-01-05,17:32:44,prsc_argla,L,supreme,20.75
667,2015-000288,2015-01-05,17:32:44,spinach_supr,L,supreme,20.75
668,2015-000288,2015-01-05,17:32:44,brie_carre,S,supreme,23.65
669,2015-000289,2015-01-05,17:36:23,five_cheese,L,veggie,18.5
670,2015-000290,2015-01-05,17:41:16,veggie_veg,M,veggie,16.0
671,2015-000290,2015-01-05,17:41:16,classic_dlx,S,classic,12.0
672,2015-000291,2015-01-05,17:44:39,ckn_alfredo,M,chicken,16.75
673,2015-000291,2015-01-05,17:44:39,four_cheese,M,veggie,14.75
674,2015-000291,2015-01-05,17:44:39,ckn_alfredo,M,chicken,16.75
675,2015-000291,2015-01-05,17:44:39,bbq_ckn,L,chicken,20.75
676,2015-000292,2015-01-05,17:48:59,spin_pesto,M,veggie,16.5
677,2015-000292,2015-01-05,17:48:59,spinach_fet,L,veggie,20.25
678,2015-000293,2015-01-05,17:58:38,ital_veggie,S,veggie,12.75
679,2015-000293,2015-01-05,17:58:38,classic_dlx,S,classic,12.0
680,2015-000294,2015-01-05,18:16:35,thai_ckn,L,chicken,20.75
681,2015-000294,2015-01-05,18:16:35,ital_supr,L,supreme,20.75
682,2015-000294,2015-01-05,18:16:35,bbq_ckn,M,chicken,16.75
683,2015-000295,2015-01-05,18:20:12,cali_ckn,M,chicken,16.75
684,2015-000296,2015-01-05,18:46:54,thai_ckn,M,chicken,16.75
685,2015-000296,2015-01-05,18:46:54,ital_cpcllo,S,classic,12.0
686,2015-000296,2015-01-05,18:46:54,green_garden,S,veggie,12.0
687,2015-000297,2015-01-05,19:02:18,southw_ckn,M,chicken,16.75
688,2015-000298,2015-01-05,19:10:36,cali_ckn,S,chicken,12.75
689,2015-000298,2015-01-05,19:10:36,cali_ckn,M,chicken,16.75
690,2015-000298,2015-01-05,19:10:36,ckn_alfredo,M,chicken,16.75
691,2015-000298,2015-01-05,19:10:36,classic_dlx,S,classic,12.0
692,2015-000299,2015-01-05,19:34:31,spinach_fet,M,veggie,16.0
693,2015-000299,2015-01-05,19:34:31,classic_dlx,S,classic,12.0
694,2015-000300,2015-01-05,19:42:54,ital_cpcllo,S,classic,12.0
695,2015-000300,2015-01-05,19:42:54,spinach_supr,S,supreme,12.5
696,2015-000300,2015-01-05,19:42:54,big_meat,S,classic,12.0
697,2015-000300,2015-01-05,19:42:54,ital_veggie,S,veggie,12.75
698,2015-000301,2015-01-05,19:45:58,napolitana,L,classic,20.5
699,2015-000302,2015-01-05,19:57:37,peppr_salami,L,supreme,20.75
700,2015-000303,2015-01-05,20:02:51,ital_cpcllo,M,classic,16.0
701,2015-000303,2015-01-05,20:02:51,big_meat,S,classic,12.0
702,2015-000303,2015-01-05,20:02:51,pepperoni,S,classic,9.75
703,2015-000304,2015-01-05,20:07:58,mexicana,L,veggie,20.25
704,2015-000304,2015-01-05,20:07:58,hawaiian,S,classic,10.5
705,2015-000305,2015-01-05,20:35:40,sicilian,S,supreme,12.25
706,2015-000305,2015-01-05,20:35:40,pepperoni,L,classic,15.25
707,2015-000305,2015-01-05,20:35:40,spicy_ital,M,supreme,16.5
708,2015-000306,2015-01-05,20:37:40,big_meat,S,classic,12.0
709,2015-000306,2015-01-05,20:37:40,hawaiian,S,classic,10.5
710,2015-000306,2015-01-05,20:37:40,napolitana,M,classic,16.0
711,2015-000307,2015-01-05,21:45:38,classic_dlx,L,classic,20.5
712,2015-000307,2015-01-05,21:45:38,thai_ckn,M,chicken,16.75
713,2015-000308,2015-01-05,21:59:46,pep_msh_pep,L,classic,17.5
714,2015-000308,2015-01-05,21:59:46,thai_ckn,S,chicken,12.75
715,2015-000308,2015-01-05,21:59:46,hawaiian,L,classic,16.5
716,2015-000309,2015-01-06,11:39:06,five_cheese,L,veggie,18.5
717,2015-000309,2015-01-06,11:39:06,peppr_salami,M,supreme,16.5
718,2015-000310,2015-01-06,11:40:48,thai_ckn,S,chicken,12.75
719,2015-000310,2015-01-06,11:40:48,hawaiian,S,classic,10.5
720,2015-000311,2015-01-06,11:57:27,sicilian,L,supreme,20.25
721,2015-000312,2015-01-06,12:05:21,big_meat,S,classic,12.0
722,2015-000312,2015-01-06,12:05:21,sicilian,M,supreme,16.25
723,2015-000312,2015-01-06,12:05:21,brie_carre,S,supreme,23.65
724,2015-000312,2015-01-06,12:05:21,ckn_alfredo,M,chicken,16.75
725,2015-000313,2015-01-06,12:09:09,classic_dlx,M,classic,16.0
726,2015-000314,2015-01-06,12:11:58,five_cheese,L,veggie,18.5
727,2015-000314,2015-01-06,12:11:58,veggie_veg,M,veggie,16.0
728,2015-000314,2015-01-06,12:11:58,calabrese,M,supreme,16.25
