,date,day,dm,ddm,bp,cd,dy,sf
1254,841217,monday,0.3236,0.0009275004529489999,1.1865,0.7575,0.004038,0.392
1255,841218,tuesday,0.3244,0.00246913705692,1.187,0.7595,0.004051,0.3932
1256,841219,wednesday,0.3215,-0.00897977856358,1.168,0.7572,0.004033,0.3891
1257,841220,thursday,0.3197,-0.005614487611879999,1.169,0.7588,0.004031,0.3885
1258,841221,friday,0.3213,0.004992210056020001,1.172,0.7605,0.004033,0.3898
1259,841224,monday,0.3202,-0.0034294655591999997,1.1675,0.7593,0.00403,0.3886
1260,841226,wednesday,0.3192,-0.0031279349869600005,1.166,0.7588,0.004005,0.3878
1261,841227,thursday,0.3171,-0.006600684031350001,1.1595,0.7568,0.003994,0.3846
1262,841228,friday,0.3188,0.005346765371760001,1.165,0.7578,0.003993,0.3866
1263,841231,monday,0.3188,0.0,1.165,0.7578,0.003993,0.3866
1264,850102,wednesday,0.3168,-0.00629328697579,1.1575,0.7565,0.0039700000000000004,0.3838
1265,850103,thursday,0.3145,-0.007286583799779999,1.1445,0.7564,0.003968,0.3808
1266,850104,friday,0.3169,0.00760219055638,1.151,0.7576,0.003964,0.3824
1267,850107,monday,0.3157,-0.0037938711329299998,1.15,0.7567,0.00394,0.3797
1268,850108,tuesday,0.3184,0.00851605840628,1.1525,0.7579,0.003933,0.381
1269,850109,wednesday,0.3153,-0.00978388741921,1.139,0.7568,0.003928,0.3767
1270,850110,thursday,0.3169,0.005061700145859999,1.128,0.7566,0.00394,0.3777
1271,850111,friday,0.3169,0.0,1.128,0.7566,0.00394,0.3777
1272,850114,monday,0.3154,-0.004744592167939999,1.1179999999999999,0.7564,0.003929,0.3759
1273,850115,tuesday,0.3134,-0.006361344607020001,1.1179999999999999,0.7546,0.003922999999999999,0.3719
1274,850116,wednesday,0.3145,0.00350374621857,1.1205,0.7552,0.003924,0.3736
1275,850117,thursday,0.3147,0.000635727929866,1.1195,0.7531,0.0039310000000000005,0.3735
1276,850118,friday,0.3158,0.00348929775118,1.128,0.7565,0.0039380000000000005,0.3755
1277,850121,monday,0.3152,-0.0019017438378199998,1.124,0.7561,0.003945000000000001,0.375
1278,850122,tuesday,0.3146,-0.0019053673595499998,1.1225,0.7549,0.003933,0.3729
1279,850123,wednesday,0.3146,0.0,1.1225,0.7549,0.003933,0.3729
1280,850124,thursday,0.3153,0.0022225759268400002,1.112,0.7552,0.003935,0.3742
1281,850125,friday,0.3153,0.0,1.1065,0.7548,0.003933,0.3754
1282,850128,monday,0.3162,0.00285035822436,1.117,0.754,0.003935,0.376
1283,850129,tuesday,0.315,-0.0038022859497399996,1.1165,0.7538,0.003932,0.3753
1284,850130,wednesday,0.3155,0.00158604315563,1.1315,0.7527,0.003927,0.3738
1285,850131,thursday,0.3154,-0.00031700745232999996,1.1265,0.754,0.0039109999999999995,0.3725
1286,850201,friday,0.313,-0.0076384839887799994,1.1195,0.7525,0.003885,0.3675
1287,850204,monday,0.313,0.0,1.1195,0.7525,0.003885,0.3675
1288,850205,tuesday,0.3108,-0.00705357204666,1.1159999999999999,0.7495,0.00385,0.3645
1289,850206,wednesday,0.3103,-0.00161004703916,1.1125,0.7496,0.0038520000000000004,0.3653
1290,850207,thursday,0.3094,-0.0029046333153699994,1.1115,0.7489,0.0038399999999999997,0.3648
1291,850208,friday,0.3082,-0.00388601525295,1.112,0.7493,0.0038350000000000003,0.3623
1292,850211,monday,0.3058,-0.00781762939105,1.097,0.7477,0.003826,0.3586
1293,850212,tuesday,0.3058,0.0,1.097,0.7477,0.003826,0.3586
1294,850213,wednesday,0.3037,-0.00689092144326,1.088,0.7464,0.0038,0.3573
1295,850214,thursday,0.3029,-0.0026376540185100005,1.09,0.7458,0.0038090000000000003,0.3557
1296,850215,friday,0.3067,0.012467353087,1.107,0.7459,0.003907,0.3605
1297,850219,tuesday,0.301,-0.018759806371299998,1.091,0.741,0.003829,0.3552
1298,850220,wednesday,0.3001,-0.00299451230255,1.091,0.737,0.003827,0.3548
1299,850221,thursday,0.2978,-0.00769363219641,1.0845,0.731,0.003824,0.3534
1300,850222,friday,0.2943,-0.011822465010500001,1.0735,0.7202,0.0037990000000000003,0.3498
1301,850225,monday,0.2906,-0.012651904103200001,1.056,0.7142,0.00381,0.3432
1302,850226,tuesday,0.2933,0.00924822484722,1.0590000000000002,0.7173,0.0038399999999999997,0.3463
1303,850227,wednesday,0.3003,0.023585999005900003,1.088,0.7262,0.003853,0.3527
1304,850228,thursday,0.297,-0.011049836186600001,1.071,0.7207,0.003843,0.3478
1305,850301,friday,0.2986,0.0053727463023900005,1.077,0.7186,0.0038439999999999998,0.3486
1306,850304,monday,0.2955,-0.0104360482589,1.0705,0.7176,0.0038399999999999997,0.3448
1307,850305,tuesday,0.2906,-0.01672108571,1.053,0.7135,0.003827,0.3417
1308,850306,wednesday,0.2957,0.0173976757222,1.073,0.7147,0.003836,0.34600000000000003
1309,850307,thursday,0.2921,-0.0122492174647,1.0635,0.7147,0.003821,0.3434
1310,850308,friday,0.2944,0.00784317746103,1.0715,0.7155,0.003833,0.3454
1311,850311,monday,0.3009,0.0218385967813,1.0955,0.7222,0.003863,0.3529
1312,850312,tuesday,0.2981,-0.00934898295197,1.0859999999999999,0.7191,0.0038350000000000003,0.3517
1313,850313,wednesday,0.297,-0.00369686188133,1.084,0.7205,0.003841,0.349
1314,850314,thursday,0.2958,-0.004048588526,1.082,0.7199,0.0038399999999999997,0.3472
1315,850315,friday,0.2955,-0.00101471343055,1.083,0.7207,0.003829,0.3462
1316,850318,monday,0.3018,0.0210957094876,1.119,0.7249,0.003855,0.3539
1317,850319,tuesday,0.3089,0.0232530535908,1.162,0.7288,0.003939,0.3656
1318,850320,wednesday,0.306,-0.00943249797216,1.1440000000000001,0.7275,0.003885,0.3619
1319,850321,thursday,0.3116,0.018135212044200003,1.1815,0.7299,0.003929,0.3667
1320,850322,friday,0.3104,-0.00385852568753,1.1735,0.7278,0.0039109999999999995,0.3673
1321,850325,monday,0.309,-0.004520511411319999,1.1740000000000002,0.7241,0.003892,0.3647
1322,850326,tuesday,0.313,0.0128619136424,1.188,0.7295,0.003914,0.3692
1323,850327,wednesday,0.3182,0.0164769253635,1.232,0.7298,0.0039380000000000005,0.3766
1324,850328,thursday,0.3202,0.0062656846589300005,1.227,0.7290000000000001,0.003948,0.37799999999999995
1325,850329,friday,0.3267,0.020096518044400002,1.247,0.733,0.00399,0.3864
1326,850401,monday,0.3194,-0.022598082826099996,1.216,0.7287,0.003953,0.37799999999999995
1327,850402,tuesday,0.3225,0.00965890045492,1.2309999999999999,0.7299,0.003952000000000001,0.3802
1328,850403,wednesday,0.3183,-0.0131088019478,1.208,0.7267,0.003942,0.3749
1329,850404,thursday,0.3169,-0.00440806759117,1.202,0.7284,0.0039369999999999995,0.3745
1330,850408,monday,0.3192,0.007231598878779999,1.2109999999999999,0.7299,0.003924,0.3784
1331,850409,tuesday,0.3166,-0.00817871812874,1.2065,0.728,0.003918,0.3748
1332,850410,wednesday,0.3189,0.0072384265691,1.215,0.7278,0.0039299999999999995,0.3766
1333,850411,thursday,0.3269,0.024776739714200004,1.226,0.7321,0.0039840000000000006,0.3881
1334,850412,friday,0.3265,-0.00122436501368,1.25,0.7331,0.00398,0.3888
1335,850415,monday,0.3295,0.00914640522608,1.2695,0.7339,0.003991,0.3932
1336,850416,tuesday,0.3321,0.00785977444014,1.285,0.7371,0.0040149999999999995,0.3982
1337,850417,wednesday,0.3278,-0.013032462072999998,1.2725,0.7363,0.003995,0.39299999999999996
1338,850418,thursday,0.335,0.0217268655153,1.291,0.7389,0.004033,0.4012
1339,850419,friday,0.3352,0.000596836782861,1.2925,0.7403,0.004039,0.4032
1340,850422,monday,0.3287,-0.0195818879378,1.268,0.7375,0.004007999999999999,0.3969
1341,850423,tuesday,0.3227,-0.0184223816123,1.2445,0.7342,0.003989,0.3868
1342,850424,wednesday,0.3218,-0.00279286449963,1.2265,0.7317,0.003987,0.3862
1343,850425,thursday,0.3176,-0.0131375051853,1.204001,0.7323,0.0039570000000000004,0.3806
1344,850426,friday,0.3191,0.00471180391122,1.214,0.7307,0.00395,0.3824
1345,850429,monday,0.3243,0.016164480029100002,1.2455,0.7321,0.003966,0.3863
1346,850430,tuesday,0.3205,-0.011786736952500002,1.2329999999999999,0.7317,0.003965,0.3816
1347,850501,wednesday,0.3192,-0.00406441078507,1.2285,0.7309,0.003965,0.3805
1348,850502,thursday,0.3148,-0.0138803490324,1.2165,0.7272,0.003952000000000001,0.3748
1349,850503,friday,0.3101,-0.015042690436799998,1.2015,0.7229,0.0039299999999999995,0.3666
1350,850506,monday,0.309,-0.00355354920866,1.1825,0.722,0.00392,0.3679
1351,850507,tuesday,0.3147,0.0182785271726,1.219,0.7239,0.003949,0.3746
1352,850508,wednesday,0.3147,0.0,1.219,0.7239,0.003949,0.3746
1353,850509,thursday,0.3181,0.0107459946847,1.2175,0.7241,0.003963,0.3773
1354,850510,friday,0.3229,0.0149768790091,1.242,0.7267,0.003968,0.3827
1355,850513,monday,0.3272,0.0132289269644,1.263,0.728,0.00399,0.3879
1356,850514,tuesday,0.3277,0.00152695097618,1.2705,0.7278,0.003997,0.3894
1357,850515,wednesday,0.3261,-0.0048944729095,1.265,0.7295,0.003992,0.3885
1358,850516,thursday,0.3227,-0.0104809837374,1.2595,0.7274,0.003972,0.3846
1359,850517,friday,0.3265,0.011706849658600001,1.27,0.7295,0.003988,0.3883
1360,850520,monday,0.3265,0.0,1.27,0.7295,0.003988,0.3883
1361,850521,tuesday,0.3262,-0.000919258529572,1.2735,0.73,0.003996,0.3883
1362,850522,wednesday,0.3243,-0.00584167687364,1.2545,0.7294,0.00398,0.3858
1363,850523,thursday,0.3253,0.00307882016603,1.2675,0.7284,0.003979,0.3869
1364,850524,friday,0.3224,-0.00895482284683,1.254,0.7267,0.0039840000000000006,0.3827
1365,850528,tuesday,0.3215,-0.0027954669548,1.2545,0.7242,0.0039759999999999995,0.3825
1366,850529,wednesday,0.3258,0.013286152490299998,1.274,0.7245,0.003975,0.3874
1367,850530,thursday,0.3244,-0.0043063739266899995,1.275,0.7265,0.003971,0.3847
1368,850531,friday,0.3284,0.012255055337,1.2965,0.7293,0.003989,0.3897
1369,850603,monday,0.3283,-0.00030455307072600003,1.281,0.7296,0.003999,0.3907
1370,850604,tuesday,0.3255,-0.00856536285892,1.2625,0.7297,0.004004,0.3873
1371,850605,wednesday,0.3274,0.00582020328841,1.2695,0.7297,0.004013,0.3891
1372,850606,thursday,0.3268,-0.00183430195119,1.27,0.7293,0.00402,0.3882
1373,850607,friday,0.3241,-0.00829625283835,1.27,0.7283,0.004004,0.3849
1374,850610,monday,0.3241,0.0,1.264,0.7297,0.003998,0.3849
1375,850611,tuesday,0.3246,0.0015415449329899999,1.2645,0.7311,0.004001,0.3855
1376,850612,wednesday,0.32299999999999995,-0.00494133185783,1.265,0.73,0.004,0.3838
1377,850613,thursday,0.3231,0.000309549607796,1.266,0.7290000000000001,0.004011,0.3838
1378,850614,friday,0.3265,0.010468075886,1.2805,0.7311,0.004017,0.3886
1379,850617,monday,0.3274,0.0027527162205500002,1.2819999999999998,0.7295,0.004021,0.3896
1380,850618,tuesday,0.3335,0.018460200418599998,1.3175,0.7334,0.004055,0.39799999999999996
1381,850619,wednesday,0.32899999999999996,-0.0135851145903,1.294,0.7325,0.004034,0.3924
1382,850620,thursday,0.3246,-0.0134640956849,1.2775,0.7329,0.004026,0.3872
1383,850621,friday,0.3263,0.00522354851878,1.286,0.7324,0.004033,0.3901
1384,850624,monday,0.3268,0.00153115938657,1.2915,0.7333,0.004027,0.3906
1385,850625,tuesday,0.3263,-0.00153115938657,1.2865,0.7327,0.004017,0.3903
1386,850626,wednesday,0.3276,0.00397614837964,1.2955,0.7336,0.004016,0.39299999999999996
1387,850627,thursday,0.3275,-0.000305296903608,1.2945,0.7332,0.004017,0.3913
1388,850628,friday,0.3297,0.006695095002380001,1.3075,0.7363,0.004023,0.3933
1389,850701,monday,0.3283,-0.004255325570139999,1.3030000000000002,0.7358,0.004029,0.3916
1390,850702,tuesday,0.3289,0.0018259286874599998,1.308,0.7366,0.004029,0.3929
1391,850703,wednesday,0.3295,0.0018226007475500002,1.314,0.7366,0.004033,0.3933
1392,850705,friday,0.3331,0.0108663912571,1.334,0.7367,0.00405,0.3981
1393,850708,monday,0.336,0.00866841476357,1.348,0.7378,0.004064,0.4004
1394,850709,tuesday,0.3371,0.00326846227681,1.3645,0.7383,0.004089,0.4025
1395,850710,wednesday,0.3401,0.00886006977313,1.3795,0.7385,0.004099,0.4076
1396,850711,thursday,0.3416,0.00440076990127,1.374,0.7378,0.004113,0.4095
1397,850712,friday,0.3484,0.0197107830639,1.389,0.7403,0.0041659999999999996,0.4188
1398,850715,monday,0.3485,0.000286985222231,1.392,0.7415,0.004233,0.4192
1399,850716,tuesday,0.3464,-0.0060440535123,1.3880000000000001,0.7401,0.004190999999999999,0.418
1400,850717,wednesday,0.3518,0.0154686556152,1.411,0.7412,0.0042060000000000005,0.428
1401,850718,thursday,0.3465,-0.0151800136735,1.4015,0.7421,0.004193,0.4201
1402,850719,friday,0.3457,-0.0023114717023800004,1.393,0.7421,0.004189,0.42100000000000004
1403,850722,monday,0.3489,0.00921400126515,1.399,0.7421,0.004184,0.4249
1404,850723,tuesday,0.3474,-0.00430849438572,1.4005,0.7409,0.00418,0.4231
1405,850724,wednesday,0.3488,0.00402183822782,1.4085,0.7401,0.004186,0.4237
1406,850725,thursday,0.3481,-0.00200889721743,1.409,0.7401,0.004182,0.4264
1407,850726,friday,0.3538,0.0162419869083,1.4215,0.7411,0.0042060000000000005,0.4338
1408,850729,monday,0.3517,-0.00595324224575,1.4215,0.7403,0.004201,0.4329
1409,850730,tuesday,0.3561,0.0124330508038,1.4240000000000002,0.7394,0.004222,0.4355
1410,850731,wednesday,0.359,0.00811079820455,1.412,0.7390000000000001,0.004228,0.4382
1411,850801,thursday,0.3519,-0.0199753441607,1.3719999999999999,0.7393,0.0041979999999999995,0.4302
1412,850802,friday,0.3544,0.007079174403390001,1.367,0.7399,0.004215999999999999,0.4325
1413,850805,monday,0.3544,0.0,1.3715,0.7387,0.004208,0.4306
1414,850806,tuesday,0.3503,-0.0116362885275,1.34,0.736,0.004189,0.4228
1415,850807,wednesday,0.3508,0.00142633029459,1.337,0.7341,0.004188,0.4241
1416,850808,thursday,0.3534,0.00738429938757,1.349,0.7361,0.004192,0.4269
1417,850809,friday,0.35600000000000004,0.00733017096643,1.37,0.7355,0.004207,0.4315
1418,850812,monday,0.3608,0.0133930573364,1.3945,0.7369,0.004227000000000001,0.43700000000000006
1419,850813,tuesday,0.3592,-0.00444445176042,1.386,0.7372,0.004211,0.4347
1420,850814,wednesday,0.3597,0.00139101427353,1.389,0.7371,0.004204,0.4357
1421,850815,thursday,0.3621,0.006650066070020001,1.4005,0.7388,0.004222,0.4411
1422,850816,friday,0.3627,0.00165562951726,1.4015,0.7390000000000001,0.004222,0.4426
1423,850819,monday,0.3627,0.0,1.401,0.738,0.004222999999999999,0.4438
1424,850820,tuesday,0.3599,-0.00774983120387,1.39,0.7378,0.004214,0.4393
1425,850821,wednesday,0.3588,-0.00306108490034,1.386,0.737,0.00421,0.4381
1426,850822,thursday,0.3618,0.00832644277655,1.3975,0.7385,0.004224,0.4417
1427,850823,friday,0.3635,0.0046877240123800006,1.4040000000000001,0.7375,0.004227000000000001,0.4436
1428,850826,monday,0.3611,-0.00662436869016,1.4,0.7357,0.004222,0.4413
1429,850827,tuesday,0.3606,-0.0013856175142,1.3980000000000001,0.7351,0.004219,0.4399
1430,850828,wednesday,0.3606,0.0,1.4025,0.7344,0.004220000000000001,0.4403
1431,850829,thursday,0.3591,-0.00416840953718,1.3975,0.7335,0.004214,0.4384
1432,850830,friday,0.3547,-0.0123285394525,1.3880000000000001,0.7324,0.004182,0.4314
1433,850903,tuesday,0.3489,-0.0164870135868,1.3635,0.7302,0.004169,0.4235
1434,850904,wednesday,0.3509,0.0057159343964399995,1.3695,0.7313,0.004173,0.4258
1435,850905,thursday,0.3468,-0.0117530376828,1.358,0.7297,0.004152,0.4214
1436,850906,friday,0.3419,-0.0142299482611,1.3275,0.73,0.0041270000000000005,0.4149
1437,850909,monday,0.3393,-0.00763362485507,1.301,0.7297,0.004105,0.4113
1438,850910,tuesday,0.33899999999999997,-0.0008845644097339999,1.308,0.7288,0.00411,0.4116
1439,850911,wednesday,0.3369,-0.0062139569679399995,1.3065,0.7281,0.0041,0.4087
1440,850912,thursday,0.3393,0.00709852137768,1.3185,0.7267,0.004108,0.4118
1441,850913,friday,0.3454,0.0178184939224,1.338,0.7284,0.004138,0.4184
1442,850916,monday,0.3481,0.00778662910482,1.344,0.7271,0.004145,0.4219
1443,850917,tuesday,0.3449,-0.009235274874600002,1.3365,0.7256,0.004136,0.4198
1444,850918,wednesday,0.3429,-0.00581566047392,1.328,0.7245,0.00412,0.4171
1445,850919,thursday,0.34600000000000003,0.00899991558885,1.3455,0.7242,0.004132,0.4206
1446,850920,friday,0.3518,0.0166240572457,1.375,0.7185,0.004185,0.4283
1447,850923,monday,0.3717,0.055024244999699996,1.449,0.7331,0.004429,0.4518
1448,850924,tuesday,0.3684,-0.00891777292205,1.43,0.7346,0.004353,0.4492
1449,850925,wednesday,0.3735,0.0137487001917,1.4469999999999998,0.7362,0.00442,0.4549
1450,850926,thursday,0.3728,-0.00187592176144,1.4180000000000001,0.7335,0.004520000000000001,0.4559
1451,850927,friday,0.3735,0.00187592176144,1.401,0.7314,0.0045780000000000005,0.4555
1452,850930,monday,0.3724,-0.00294945916996,1.3925,0.7275,0.0046229999999999995,0.4545
1453,851001,tuesday,0.3797,0.0194129218348,1.416,0.7339,0.004688,0.4666
1454,851002,wednesday,0.3769,-0.00740156696467,1.4165,0.7314,0.004664,0.4622
1455,851003,thursday,0.3813,0.0116065665904,1.4269999999999998,0.7322,0.004705,0.4669
1456,851004,friday,0.3831,0.00470958484309,1.4240000000000002,0.7328,0.004672,0.4651
1457,851007,monday,0.3782,-0.0128728954822,1.416,0.7323,0.004632,0.4621
1458,851008,tuesday,0.3767,-0.00397404152636,1.4135,0.7316,0.004626,0.4593
1459,851009,wednesday,0.3752,-0.00398989756593,1.4105,0.7316,0.0046229999999999995,0.4564
1460,851010,thursday,0.376,0.00212992625782,1.41,0.73,0.004634,0.4562
1461,851011,friday,0.376,0.0,1.409,0.7305,0.004649,0.4582
1462,851014,monday,0.376,0.0,1.409,0.7305,0.004649,0.4582
1463,851015,tuesday,0.3746,-0.0037303533799099998,1.4125,0.7296,0.004631000000000001,0.4569
1464,851016,wednesday,0.3741,-0.0013356486558900001,1.4135,0.7309,0.004618,0.4557
1465,851017,thursday,0.3783,0.0111643902849,1.4155,0.7319,0.004652,0.461
1466,851018,friday,0.3804,0.0055357990322500005,1.429,0.7328,0.004653,0.46299999999999997
1467,851021,monday,0.3786,-0.00474309189601,1.431,0.7331,0.004631000000000001,0.4614
1468,851022,tuesday,0.3792,0.0015835316056400002,1.432,0.733,0.004636,0.4623
1469,851023,wednesday,0.3786,-0.0015835316056400002,1.432,0.7327,0.004629,0.4618
1470,851024,thursday,0.3762,-0.00635932190829,1.4215,0.7314,0.004618,0.4589
1471,851025,friday,0.3776,0.0037145174044199997,1.4225,0.7316,0.00466,0.4612
1472,851028,monday,0.3787,0.0029089006364000003,1.4280000000000002,0.7315,0.0046890000000000005,0.4624
1473,851029,tuesday,0.3827,0.0105070575239,1.443,0.7329,0.004712,0.467
1474,851030,wednesday,0.3796,-0.00813332569588,1.4335,0.7312,0.004706,0.4633
1475,851031,thursday,0.3821,0.00656428771708,1.443,0.7311,0.0047420000000000006,0.466
1476,851101,friday,0.3852,0.00808032547112,1.4425,0.7313,0.004793,0.4673
1477,851104,monday,0.3838,-0.00364109635037,1.4385,0.7291,0.004807,0.4668
1478,851105,tuesday,0.3827,-0.0028701911419400004,1.4345,0.7263,0.004828,0.4659
1479,851106,wednesday,0.3851,0.0062516483892100004,1.4355,0.7279,0.004895,0.4679
1480,851107,thursday,0.3791,-0.015703018298599998,1.411,0.727,0.004868,0.4623
1481,851108,friday,0.3814,0.006048670644029999,1.420999,0.7265,0.004873,0.4642
1482,851111,monday,0.3814,0.0,1.420999,0.7265,0.004873,0.4642
1483,851112,tuesday,0.3833,0.004969279220189999,1.4175,0.7255,0.004882,0.467
1484,851113,wednesday,0.3812,-0.0054938006064599995,1.4185,0.7251,0.0048850000000000005,0.4647
1485,851114,thursday,0.3834,0.0057546588315,1.43,0.7264,0.00494,0.4672
1486,851115,friday,0.3813,-0.00549236374803,1.4195,0.7259,0.004899000000000001,0.4654
1487,851118,monday,0.3827,0.00366492556814,1.4265,0.7267,0.004912,0.4678
1488,851119,tuesday,0.3835,0.0020882283756500004,1.4305,0.7268,0.004918,0.4678
1489,851120,wednesday,0.38299999999999995,-0.00130463162666,1.4365,0.7251,0.0049299999999999995,0.4671
1490,851121,thursday,0.3877,0.012196855496200002,1.446,0.7272,0.004972,0.4737
1491,851122,friday,0.3891,0.0036045353136199996,1.4609999999999999,0.7263,0.004972,0.4759
1492,851125,monday,0.3894,0.0007707129475910001,1.462,0.7257,0.004972,0.4755
1493,851126,tuesday,0.3922,0.00716482082415,1.4715,0.7259,0.0049770000000000005,0.4782
1494,851127,wednesday,0.3929,0.0017832128021700003,1.469,0.7244,0.004971,0.47700000000000004
1495,851129,friday,0.3974,0.011388203553299999,1.4875,0.7216,0.004939,0.4796
1496,851202,monday,0.3966,-0.00201511403202,1.4875,0.7196,0.004898,0.4768
1497,851203,tuesday,0.396,-0.00151400483121,1.484,0.7191,0.004888,0.4748
1498,851204,wednesday,0.3974,0.00352911886324,1.4869999999999999,0.7192,0.0049380000000000005,0.4774
1499,851205,thursday,0.3968,-0.0015109547070000001,1.4805,0.7172,0.004926,0.4768
1500,851206,friday,0.3955,-0.00328158820301,1.48,0.7156,0.004915,0.4744
1501,851209,monday,0.3943,-0.00303874632413,1.4565,0.7148,0.004915,0.4728
1502,851210,tuesday,0.3923,-0.00508518766807,1.429,0.7159,0.0049039999999999995,0.4697
1503,851211,wednesday,0.3943,0.00508518766807,1.4165,0.7185,0.004907,0.4709
1504,851212,thursday,0.3966,0.0058161752021099996,1.4345,0.7191,0.004943,0.4734
1505,851213,friday,0.3958,-0.00201918291723,1.435,0.7189,0.004928,0.4734
1506,851216,monday,0.3978,0.00504033325141,1.44,0.7165,0.004943,0.4734
1507,851217,tuesday,0.3982,0.00100502521022,1.4340000000000002,0.7154,0.004949,0.474
1508,851218,wednesday,0.3964,-0.00453058917426,1.4155,0.7156,0.004918,0.4712
1509,851219,thursday,0.3973,0.00226786036472,1.4240000000000002,0.7148,0.004922,0.4734
1510,851220,friday,0.3985,0.00301583540972,1.429,0.7173,0.004935,0.4747
1511,851223,monday,0.3988,0.000752539857413,1.4255,0.7158,0.004935,0.4748
1512,851224,tuesday,0.3996,0.00200400868672,1.4269999999999998,0.7142,0.004933,0.4756
1513,851226,thursday,0.3992,-0.00100150233709,1.4265,0.7135,0.004928,0.475
1514,851227,friday,0.4056,0.0159049078397,1.446,0.715,0.004952000000000001,0.4807
1515,851230,monday,0.4063,0.00172435071671,1.442,0.7145,0.004982,0.4819
1516,851231,tuesday,0.4095,0.00784510029944,1.4480000000000002,0.7140000000000001,0.004998,0.4864
1517,860102,thursday,0.4125,0.00729930248161,1.4605,0.7126,0.005033,0.4892
1518,860103,friday,0.4055,-0.0171153322193,1.4365,0.7117,0.004922999999999999,0.4819
1519,860106,monday,0.4104,0.0120114203011,1.442,0.7113,0.00496,0.4843
1520,860107,tuesday,0.4092,-0.00292825977909,1.4415,0.7148,0.004956,0.4834
1521,860108,wednesday,0.40399999999999997,-0.012789156116299999,1.4375,0.7132,0.004933,0.4759
1522,860109,thursday,0.41,0.0147422817372,1.4585,0.7167,0.00496,0.4828
1523,860110,friday,0.405,-0.012270092591799998,1.4480000000000002,0.7172,0.004935,0.4761
1524,860113,monday,0.4046,-0.000988142372894,1.4409999999999998,0.7141,0.0049299999999999995,0.4775
1525,860114,tuesday,0.4042,-0.0009891197641239999,1.436,0.7098,0.004928,0.4766
1526,860115,wednesday,0.4071,0.00714905053941,1.443,0.7102,0.00494,0.48100000000000004
1527,860116,thursday,0.4052,-0.004678083134399999,1.4369999999999998,0.713,0.0049369999999999995,0.4801
1528,860117,friday,0.4056,0.000986679902445,1.4369999999999998,0.7140000000000001,0.004943,0.4778
1529,860120,monday,0.4056,0.0,1.4369999999999998,0.7140000000000001,0.004943,0.4778
1530,860121,tuesday,0.4061,0.00123198241528,1.41,0.7120000000000001,0.004935,0.4785
1531,860122,wednesday,0.4065,0.000984494295613,1.391,0.7118,0.004954,0.48
1532,860123,thursday,0.4093,0.00686445451049,1.391,0.7109,0.004959000000000001,0.4841
1533,860124,friday,0.4145,0.012624591077000001,1.3940000000000001,0.7072,0.005074,0.4899
1534,860127,monday,0.4181,0.008647663787170001,1.3965,0.7046,0.005125,0.4929
1535,860128,tuesday,0.4178,-0.0007177892400539999,1.406,0.7054,0.005122,0.4937
1536,860129,wednesday,0.4173,-0.00119746152496,1.4025,0.7057,0.00515,0.493
1537,860130,thursday,0.4212,0.00930239266231,1.420999,0.7031,0.005193,0.496
1538,860131,friday,0.4193,-0.0045211260831,1.4115,0.7015,0.005219,0.4937
1539,860203,monday,0.4177,-0.00382318267359,1.3880000000000001,0.6956,0.005239,0.4922
1540,860204,tuesday,0.4145,-0.00769049692778,1.3719999999999999,0.6927,0.005212,0.49
1541,860205,wednesday,0.4182,0.00888681241918,1.39,0.7042,0.005239,0.4944
1542,860206,thursday,0.4164,-0.00431345025372,1.396,0.7109,0.005235,0.4921
1543,860207,friday,0.4157,-0.00168249048222,1.396,0.7102,0.0052450000000000005,0.493
1544,860210,monday,0.4201,0.0105289319167,1.4075,0.715,0.005336,0.5008
1545,860211,tuesday,0.4208,0.0016648832481600002,1.41,0.7154,0.005336,0.5041
1546,860212,wednesday,0.423,0.0052145176227799996,1.4105,0.7142,0.005361,0.5083
1547,860213,thursday,0.4256,0.00612775898116,1.4175,0.7153,0.005492,0.5149
1548,860214,friday,0.4266,0.00234686800982,1.4215,0.7166,0.005518,0.5149
1549,860218,tuesday,0.433,0.0148909219652,1.449,0.7161,0.005582999999999999,0.5236
1550,860219,wednesday,0.4327,-0.0006930807716509999,1.453,0.7191,0.005536999999999999,0.5219
1551,860220,thursday,0.4359,0.00736821201351,1.455,0.7187,0.0055520000000000005,0.523
1552,860221,friday,0.435,-0.0020668281556600002,1.4545,0.7198,0.005477,0.52
1553,860224,monday,0.442,0.015963850989,1.4825,0.7207,0.005514,0.5284
1554,860225,tuesday,0.4447,0.00609001543895,1.485,0.722,0.005517,0.5296
1555,860226,wednesday,0.4494,0.0105134622346,1.4845,0.716,0.005520000000000001,0.5317
1556,860227,thursday,0.451,0.00355397975145,1.4680000000000002,0.7088,0.005536999999999999,0.5333
1557,860228,friday,0.4483,-0.006004688341279999,1.442,0.7034,0.005547,0.5313
1558,860303,monday,0.4515,0.00711272169565,1.443,0.6995,0.005575,0.5323
1559,860304,tuesday,0.4517,0.000442869803518,1.463,0.7037,0.005572,0.5313
1560,860305,wednesday,0.4396,-0.027153020131099995,1.45,0.7047,0.005515,0.5217
1561,860306,thursday,0.4455,0.0133320243814,1.44,0.7077,0.005567,0.5274
1562,860307,friday,0.447,0.0033613477027,1.453,0.7125,0.005577,0.5277
1563,860310,monday,0.4387,-0.0187427864414,1.446,0.7162,0.0055439999999999994,0.517
1564,860311,tuesday,0.4419,0.00726780396453,1.462,0.7152,0.005563,0.5211
1565,860312,wednesday,0.4377,-0.00954986793984,1.465,0.7145,0.005546,0.5173
